pickup_longitude,pickup_latitude,PUCensus_Tract
-73.97618866,40.74520111,7800
-73.97052002,40.75228882,9000
-73.97077942,40.75908661,10000
-73.98979187,40.74066925,5600
-73.99629974,40.7218399,4100
-73.97595978,40.75256348,9200
-73.99208069,40.74929047,10100
-73.98155212,40.76153564,13100
-73.9934845,40.74717331,9500
-73.97783661,40.78903198,17500
-74.00878143,40.70791626,700
-73.97754669,40.78924942,17500
-73.98217773,40.75726318,9600
-73.97901917,40.74057388,6600
-73.87084198,40.77374649,33100
-73.98327637,40.76467133,13700
-73.78363037,40.64865875,71600
-73.98194122,40.76870346,14500
-73.95503235,40.76499176,11600
-74.00667572,40.7439003,8300
-73.99465179,40.7504158,10100
-73.96108246,40.78078842,14300
-73.98410034,40.73736954,6400
-73.96905518,40.7543335,9800
-73.94698334,40.78459549,15602
-73.99603271,40.73629761,6300
-73.96886444,40.7611618,11203
-73.98136139,40.74678421,7200
-73.95509338,40.78584671,16001
-73.98640442,40.76019287,12500
-73.95219421,40.76622009,12400
-73.97743988,40.75925064,10400
-74.01413727,40.70927811,1300
-73.98345184,40.76187897,13100
-74.00891876,40.71601868,2100
-73.98852539,40.75916672,12100
-74.0047226,40.71295929,3100
-73.99420166,40.75657272,11500
-73.87039948,40.77403641,33100
-73.99375153,40.73625946,5400
-73.97676086,40.7650528,13700
-73.97702789,40.74988937,8000
-73.9845047,40.72854233,3400
-74.00727844,40.71297836,3100
-73.99497223,40.72545242,5502
-74.00115204,40.73167038,6700
-73.98097992,40.76356125,13700
-73.98304749,40.76248932,13100
-73.99156952,40.75097275,10100
-73.97301483,40.75878906,10200
-74.00641632,40.74467468,9900
-73.98455811,40.73979568,6800
-74.00478363,40.74694061,9900
-73.98207092,40.77277756,14900
-73.98416901,40.73838043,6800
-74.01010895,40.72095871,3900
-74.00782776,40.70445633,700
-73.98736572,40.7661171,13900
-73.94562531,40.77793121,15200
-73.86267853,40.76890945,33100
-73.9848175,40.72444153,3200
-73.99391937,40.7494812,10100
-73.87475586,40.774086,33100
-73.99902344,40.76200867,12900
-73.95433807,40.76614761,12400
-73.9936676,40.75712585,11500
-73.98773956,40.7408638,5600
-73.96774292,40.75606155,9800
-73.99086761,40.73465347,6100
-73.87225342,40.77423859,33100
-74.00032806,40.73238754,6500
-73.95443726,40.76407623,11600
-73.98522186,40.72773743,3800
-74.00349426,40.71367645,2900
-74.00307465,40.74725342,9300
-73.95475006,40.76589203,12400
-73.97002411,40.79386139,18100
-73.96401978,40.80789948,20500
-73.96218872,40.77915955,14300
-73.98728943,40.75953674,12500
-73.98786926,40.74398804,5800
-74.01150513,40.71489716,2100
-73.98000336,40.75243378,8200
-74.00333405,40.72518158,4700
-73.98119354,40.77319717,14900
-74.00374603,40.72602844,4900
-73.97937775,40.76691055,13700
-73.98361969,40.74658585,7400
-73.95619202,40.78152084,14802
-73.99171448,40.75808334,12100
-73.98246002,40.75115585,8200
-74.00904083,40.7138443,2100
-74.00510406,40.71944046,3300
-74.00167847,40.7294693,6500
-73.99321747,40.74718857,9500
-73.99282837,40.76348877,12900
-73.97724152,40.76438141,13700
-74.00092316,40.75802231,9900
-73.98117065,40.75902939,12500
-73.8638916,40.76963043,33100
-73.97109985,40.75511169,9000
-73.9977417,40.7513237,10300
-73.99427795,40.73225021,5900
-73.98835754,40.73721695,5000
-73.98851013,40.74799347,7600
-73.9668808,40.77238464,13000
-73.97750854,40.74958038,8000
-73.98345947,40.76728439,13900
-73.99552155,40.74433136,9100
-73.95615387,40.71727371,51900
-73.96844482,40.75649261,9800
-73.95568085,40.77912521,14801
-74.00572968,40.74836349,9900
-73.9875412,40.75009918,7600
-73.97284698,40.75812149,10000
-73.96615601,40.76455307,11402
-73.97151184,40.79534912,18300
-73.96816254,40.80011368,19100
-73.97888947,40.7854538,16700
-73.86362457,40.77022171,33100
-73.99232483,40.75883865,12100
-74.00225067,40.74008942,8100
-73.98579407,40.746418,7400
-73.98464966,40.73654175,6400
-73.95916748,40.80160141,19702
-73.98468018,40.74454117,7400
-73.86283112,40.76959229,33100
-73.9749527,40.75548553,9200
-73.95773315,40.74356079,100
-73.98126221,40.75616837,9600
-73.99294281,40.72794342,5700
-73.99080658,40.74951935,10100
-74.00680542,40.7305603,6900
-73.99234009,40.73448181,6100
-73.9773407,40.74113083,6600
0,0,
-73.98192596,40.77298355,14900
-73.99839783,40.72958374,6500
-74.00817871,40.72215271,3300
-73.96359253,40.7615509,11000
-73.99542999,40.73417282,6300
-73.98439026,40.75721359,11900
-73.99186707,40.72605515,3602
-73.78179932,40.64472198,71600
-73.97625732,40.7858429,16900
-73.96092224,40.7781601,14200
-73.99263,40.72393036,3601
-73.95230103,40.79816437,14300
-74.01535034,40.70990372,31704
-73.78839111,40.6418457,71600
-73.96274567,40.76276779,11000
-73.97363281,40.7616539,10200
-73.99815369,40.72364426,4300
-73.95941925,40.7830162,14300
-73.87083435,40.77372742,33100
-73.99057007,40.73437119,6100
-73.93264771,40.79558563,17800
-73.99966431,40.74355316,8700
-73.98648834,40.77695084,15500
-73.99292755,40.73681259,5200
-73.99045563,40.74217606,5800
-73.96369934,40.76535797,11800
-73.99279022,40.73580551,5200
-74.01178741,40.70278931,900
-73.97946167,40.74338531,7000
-73.96320343,40.76629639,12000
-73.98937988,40.75538635,11300
-73.96916199,40.76086807,11203
-73.98014069,40.72227478,2601
-73.99268341,40.73767853,5400
0,0,
-73.94525146,40.78689957,16400
-73.97200012,40.78210449,16500
-73.97351837,40.75520325,9200
-73.98880768,40.76397705,13300
-73.98223877,40.77109146,14900
-74.00861359,40.7193718,3300
-73.9693985,40.75445175,9800
-73.97950745,40.78430176,16700
-73.96717834,40.76647186,12000
-73.99156189,40.76496506,13300
-74.00447845,40.71278381,3100
-73.99700928,40.74232864,8700
-74.0056839,40.72744751,3700
-73.97568512,40.74904633,8800
-73.97167969,40.78691483,17300
-73.9799881,40.77077103,14900
-73.7818985,40.64453125,71600
-73.96120453,40.76898956,12800
-73.96417999,40.77349091,13000
-73.98477936,40.73065948,4000
-73.95146179,40.76985931,13200
-73.98751831,40.73865128,5200
-73.95783234,40.76956177,12600
-73.99532318,40.75942993,11500
-73.99747467,40.72556686,4900
-73.99771881,40.72437668,4900
-73.97940826,40.76152039,13100
-73.99845886,40.72635269,5501
-73.88279724,40.75385284,28100
-73.96231079,40.77912521,14300
-73.98397827,40.7309227,4000
-73.79032135,40.64366913,71600
-73.96385956,40.76140594,11000
-73.99876404,40.73412323,6300
-73.95604706,40.76386642,11600
-73.98806,40.73212814,4200
-73.98244476,40.77261734,14900
-73.96681213,40.79389572,18500
-73.99080658,40.75019073,10100
-73.96756744,40.75595856,9800
-73.95930481,40.78300858,15002
-73.99403381,40.75112152,10100
-73.96090698,40.77228928,12800
-73.98715973,40.76550674,13300
-73.98175812,40.73272705,4800
-73.98457336,40.74573135,7400
-73.96244812,40.76741791,12000
-73.99401855,40.76189423,12900
-73.98911285,40.7432251,5800
-73.98908997,40.72158813,3001
-73.96399689,40.76379013,11000
-73.96017456,40.77611923,14200
-73.97393036,40.76422501,11201
-74.00670624,40.74163818,8300
-73.98145294,40.78087997,16300
-73.97463226,40.76190186,10200
-73.96559143,40.76290512,11000
-73.97754669,40.75385284,9400
-73.97598267,40.75205612,9200
-74.00884247,40.73944473,7900
-74.00321198,40.71878052,3300
-73.95438385,40.81604767,21900
-73.99367523,40.72243881,4300
-73.99408722,40.75135422,10300
-73.78999329,40.64685059,71600
-73.98150635,40.7703743,14900
-73.95940399,40.80926895,20300
-73.98246002,40.77325439,14900
-73.95960999,40.71139145,52300
-73.96059418,40.77827072,14200
-73.95961761,40.77777481,14200
-73.98153687,40.78079605,16300
-73.99601746,40.72436142,4300
-73.7767868,40.64513779,71600
-73.97106171,40.75046158,8800
-73.87303925,40.77412033,33100
-73.99562836,40.74420166,9100
-73.95815277,40.77350235,14000
-74.0018692,40.73789978,7700
-74.00608826,40.73444366,7300
-73.96217346,40.77377319,13000
-73.99015808,40.75131226,10900
-74.00600433,40.74510574,8900
-73.99190521,40.73537445,5200
-73.96076965,40.78113556,14300
-74.00726318,40.74330521,8300
-73.88533783,40.77308273,33100
-73.96368408,40.76562119,12000
-73.97647095,40.73982239,6600
-73.97446442,40.79068756,17500
-73.97370148,40.76041031,10200
-73.9842453,40.75534058,11900
-73.98931122,40.73023987,4000
-73.98606873,40.75263214,11300
-74.00473785,40.73460007,7300
-73.98802185,40.72404099,3602
-73.99554443,40.72497177,4300
-73.99373627,40.7362709,5400
-73.96904755,40.78596878,17300
-73.97893524,40.7562027,9600
-73.97815704,40.76276779,10400
-73.94644165,40.77735138,14402
-73.95993042,40.7622757,10602
-73.97851563,40.75206375,8200
-73.99158478,40.75461197,10900
-74.01405334,40.71228027,31703
-73.78456879,40.64867783,71600
-73.97267914,40.75499344,9200
-74.00001526,40.72534561,4900
-73.97806549,40.77814484,15700
-73.97360992,40.78447723,16900
-73.94907379,40.77338028,13600
-74.00859833,40.71166611,2100
-74.01410675,40.71212006,31703
-74.00628662,40.7081604,1502
-73.98091888,40.72959137,3400
-73.95345306,40.77589798,13800
-73.99398804,40.75104141,10100
-73.98348236,40.74990845,8200
-73.99146271,40.74964142,10100
-74.0032959,40.73014069,6700
-73.9973526,40.72729874,5501
-73.98509216,40.74631882,7400
-74.00811768,40.71857071,3300
-73.87130737,40.7738266,33100
-73.98944092,40.73096848,4200
-73.97506714,40.73295975,6000
-73.98596191,40.76787567,13900
-73.99858856,40.74515533,9300
-73.9906311,40.7505188,10100
-73.98321533,40.73167419,4800
-73.9749527,40.75620651,9400
-73.97758484,40.75756836,9400
-73.96926117,40.75272369,9000
-73.95846558,40.7782402,14000
-73.97039795,40.78412628,16900
-74.00309753,40.72772598,3700
-74.01186371,40.71371841,2100
-73.78127289,40.6449585,71600
-73.96292877,40.76084518,11000
-73.99803162,40.75646591,9900
-73.99768066,40.72086334,4500
-73.98778534,40.71029663,600
-73.78175354,40.64475632,71600
-73.99092865,40.73476028,6100
-73.96434021,40.7640152,11000
-73.98576355,40.74423981,7400
-73.99659729,40.73763275,5400
-73.98513794,40.75693893,11900
-73.96852875,40.74755859,8601
-73.98001862,40.74409866,7200
-73.93964386,40.85128403,27300
-74.0036087,40.74825668,9300
-73.96086121,40.7806778,15001
-74.00418091,40.70742035,1502
-73.98203278,40.75657654,9600
-73.99214172,40.75894547,12100
-74.00765228,40.74525833,9900
-73.94992065,40.78047943,15400
-73.96803284,40.78736877,17300
-73.98280334,40.74517822,7400
-73.94181824,40.79837418,18200
-73.95225525,40.77210617,13200
-73.95941925,40.79912567,19300
-73.96316528,40.76921844,12800
-74.01670074,40.70907974,31704
-73.99593353,40.76424026,12900
-74.00508118,40.72278976,4700
-74.00305176,40.73345947,7300
0,0,
-73.96477509,40.76164627,11000
-73.99422455,40.75115967,10300
-73.98820496,40.74850464,7600
-73.98403931,40.73202133,4800
-73.96130371,40.76863861,12600
-73.97396851,40.75020981,8800
-73.96925354,40.76632309,12200
-73.99137878,40.75009918,10100
-73.96019745,40.76203537,10602
-73.95892334,40.77223206,12800
-73.86377716,40.76974106,33100
-73.98626709,40.72216797,3001
-73.98139191,40.76812363,14500
-73.97737885,40.74279022,7000
-73.95755005,40.80148315,19702
-73.96751404,40.7928772,18100
-73.87501526,40.77412796,33100
-74.00640869,40.7437973,8300
-73.9854126,40.74712753,7400
-73.98361969,40.7607193,12500
-73.95275879,40.80799103,22000
-73.99141693,40.74997711,10100
-73.96633148,40.77047348,13000
-73.98992157,40.75674057,11300
-73.95391083,40.76396942,11600
-73.78147888,40.64484787,71600
-73.98656464,40.75556946,11300
-73.8743515,40.77399063,33100
-73.98409271,40.76485443,13700
-73.97110748,40.75818634,10000
-73.96900177,40.75102615,9000
-73.9588623,40.78366852,14300
-73.98134613,40.76897812,14500
-73.97054291,40.76080322,11203
-73.95920563,40.77758026,14200
-73.99463654,40.7505188,10100
-74.00596619,40.74004364,7900
-73.98213196,40.77885818,15900
-73.99372864,40.75714111,11500
-73.9624176,40.76734161,12000
-74.00203705,40.74035263,8100
-73.86286163,40.76863098,33100
-73.99995422,40.74315262,8700
-73.95391846,40.77492905,13800
-73.95599365,40.77983856,14802
-73.95870209,40.77310181,12800
-73.9894104,40.73003769,3800
-73.97618103,40.76511383,11201
-73.95903778,40.77167511,13400
-73.95683289,40.77117157,13400
-73.99114227,40.77029419,13500
-73.95606232,40.78149033,14802
-73.98013306,40.74729156,7200
-73.96092224,40.79672241,14300
-74.00764465,40.70848083,1502
-73.98655701,40.7564621,11900
-73.9600296,40.76647568,11800
-73.98991394,40.73339462,6100
-73.7767868,40.64538574,71600
-73.99221039,40.73079681,5700
-73.97315216,40.76418304,11201
-74.00822449,40.74526596,9900
-73.9814682,40.78081894,16300
-73.9959259,40.72538376,5502
-73.98561096,40.73849869,6800
-73.9772644,40.73907089,6600
-73.99871063,40.72454071,4900
-73.98396301,40.72554016,3200
-73.9801178,40.76195145,13100
-73.98980713,40.74962997,10100
-74.00646973,40.73301697,6900
-73.97415924,40.73138046,4400
-73.98105621,40.73345947,4800
-73.90350342,40.74560547,25900
-73.98106384,40.73328018,4400
-73.99131012,40.74993134,10100
-73.93943787,40.70537186,48500
-73.97685242,40.75816727,10200
-73.99211884,40.72993088,5700
-73.98184204,40.75294876,8400
-73.98545074,40.74892044,7600
-73.94557953,40.77820587,15200
-73.94609833,40.77754593,14402
-73.98410797,40.73361588,4800
-73.98120117,40.78171921,16300
-73.98828888,40.75353622,11300
-73.97640991,40.78095627,16100
-73.97648621,40.74429703,7000
-73.94573212,40.80192947,19000
-73.96109772,40.79676056,18900
-73.96453857,40.77158356,13000
-73.98851776,40.74882889,10100
-73.9664917,40.7672081,12000
-73.99556732,40.74401855,9100
-73.9958725,40.76478577,12900
-73.99466705,40.72126007,4100
-74.00292969,40.72681046,4900
-73.98513031,40.73242188,4000
-73.9631424,40.76210785,11000
-73.99206543,40.7480545,9500
-73.87306976,40.77405167,33100
-73.96100616,40.7190361,55500
-73.98971558,40.76227188,12700
-73.99762726,40.73620605,6300
-73.98284912,40.76440811,13700
-73.93261719,40.79557419,17800
-73.98001862,40.76034546,10400
-73.97483063,40.78784943,17300
-73.96811676,40.75963974,11203
-73.94844055,40.79515839,17401
-73.97221375,40.74962616,8800
-73.99402618,40.75108719,10100
-73.99640656,40.72547531,5502
-73.97790527,40.75213242,8200
-73.98777008,40.74132156,5600
-73.98327637,40.76689148,13900
-73.94265747,40.75368881,3300
-73.98152924,40.76147842,13100
-73.86283875,40.76867294,33100
-73.78365326,40.64862442,71600
-73.95016479,40.77141571,13600
-73.7826004,40.64433289,71600
-74.00922394,40.71705627,3900
-73.96273041,40.7990036,18900
-73.98036957,40.75123215,8200
-73.99448395,40.74583817,9100
-73.97541046,40.75249481,9200
-73.98021698,40.74531174,7200
-73.99034882,40.73144913,4200
-73.98609161,40.74057388,5600
-74.00119019,40.74145508,8100
-73.98999023,40.74178314,5800
-73.98741913,40.77071762,14700
-74.00097656,40.71011353,2500
-73.98468018,40.76396179,13100
-73.98878479,40.77853012,15500
-74.01376343,40.7146759,31703
-74.00153351,40.73737335,7700
-74.00242615,40.72924805,6700
-73.97455597,40.76361084,11201
-73.98256683,40.74343109,7200
-73.95500183,40.78038025,14802
-73.97891998,40.7575798,9600
-73.97833252,40.73705673,6200
-73.98745728,40.71986389,3001
-73.9723587,40.76206207,11202
-73.98548889,40.71792221,1402
-73.98726654,40.72483826,3200
-74.00254059,40.73978424,8300
-73.99582672,40.75931168,11700
-73.98117065,40.78524017,16700
-73.99117279,40.75019836,10100
-74.00756836,40.72512817,3700
-74.00274658,40.74960327,9700
-73.95361328,40.76694107,12400
-73.98852539,40.74563217,7600
-73.94025421,40.75109863,3300
-73.98843384,40.7641716,13300
-73.96955872,40.79750824,18700
-74.00508881,40.72281265,4700
-73.981987,40.76440811,13700
-73.9620285,40.76792145,12000
-73.95601654,40.77457047,13800
-73.95246124,40.78044891,14602
-74.00408936,40.7478981,9900
-74.00143433,40.71967697,4500
-73.97949982,40.75262833,8200
-73.98178864,40.76742935,13700
-73.99717712,40.72204971,4100
-73.97711945,40.75434494,9400
-74.00307465,40.74416733,8900
-73.78263855,40.64426041,71600
-73.96051788,40.76966858,12600
-73.98829651,40.75413132,11300
-74.00359344,40.70795059,1501
-73.98171234,40.75272369,8400
-73.97395325,40.7575531,10200
-73.99095154,40.73450851,6100
-73.93201447,40.7649231,4500
-74.00598907,40.73577881,7500
-73.9862442,40.73057556,4000
-73.98246765,40.7628212,13100
-73.96982574,40.76860809,12200
-73.9878006,40.71924591,1800
-73.97525024,40.72922897,4400
-73.95510864,40.78906631,14300
-73.92377472,40.76494217,6300
-73.86328888,40.76987839,33100
-73.99378967,40.72085953,1800
-73.98907471,40.75678253,11300
-73.95972443,40.76260757,10602
-73.98781586,40.74991226,10900
-73.99776459,40.72312164,4300
-73.88539886,40.77312469,33100
-73.99762726,40.75661087,11100
-73.96570587,40.75847626,10800
-73.95394897,40.78490829,16001
-73.97946167,40.76397705,13700
-73.87446594,40.77396011,33100
-74.00844574,40.70756149,700
-73.97005463,40.76145172,11203
-73.99925232,40.72655106,4900
-73.96659851,40.76433563,11402
-73.98070526,40.74208832,6600
-73.98255157,40.76660538,13700
-73.97801971,40.74885178,8000
-73.9809494,40.76329041,13100
-73.9551239,40.77977753,14802
-73.98577881,40.75214767,8400
-73.96975708,40.74888992,8602
-73.9708786,40.75933456,10000
-73.97551727,40.75761795,10200
-73.97859192,40.7411499,6600
0,0,
-73.98466492,40.76834869,13900
-73.96851349,40.78665161,17300
-73.99362183,40.7215271,4300
-73.97879028,40.76147461,10400
-73.98210907,40.77273178,14900
-73.97907257,40.77711105,15700
-73.97325134,40.75741959,10000
-73.97814178,40.75257111,9200
-73.98316956,40.69352341,1500
-73.9527359,40.77990723,14602
-73.98813629,40.76467514,13300
-73.9535141,40.77934647,14602
-73.98687744,40.73894882,6800
-73.86274719,40.76852036,33100
