pickup_longitude,pickup_latitude,PUcity,PUdistrict
-73.97292328,40.75282288,New York,Turtle Bay
-73.93002319,40.7566452,Astoria,Astoria
-73.9552536,40.77349854,New York,Yorkville
-73.96678162,40.75701904,New York,Turtle Bay
-73.97051239,40.76333618,New York,Upper East Side
-73.99865723,40.71733856,New York,Little Italy
-73.98183441,40.76865387,New York,Lincoln Square
-73.97680664,40.76411819,New York,Midtown Center
-73.99450684,40.72492981,New York,Noho
-73.99128723,40.77047348,New York,Clinton
-73.78990936,40.6440239,Jamaica,
-73.95266724,40.77672958,New York,Yorkville
-73.97127533,40.74615479,New York,Tudor City
-73.98139954,40.75294876,New York,Midtown South Central
-73.95562744,40.76853561,New York,Upper East Side
-73.96172333,40.77428818,New York,Upper East Side
-73.99030304,40.75263214,New York,Garment District
-73.98014832,40.73299789,New York,Stuyvesant Town
-73.97394562,40.75709152,New York,Midtown Center
-73.99771118,40.76124573,New York,Clinton
-73.9759903,40.75727844,New York,Midtown Center
-73.8642807,40.77020645,Flushing,
-73.9805603,40.74246979,New York,Kips Bay
-73.95276642,40.76806259,New York,Upper East Side
-73.95988464,40.77072906,New York,Upper East Side
-73.98271179,40.73936081,New York,Kips Bay
-73.99415588,40.72453308,New York,Nolita
-74.0107193,40.7090416,New York,Financial District
-73.96092987,40.7617569,New York,Upper East Side
-73.98298645,40.76898193,New York,Clinton
-73.98551941,40.76097107,New York,Theater District-Times Square
-73.98724365,40.73899841,New York,Flatiron District
-73.98823547,40.76744461,New York,Clinton
-73.99082184,40.72373581,New York,East Village
-73.99301147,40.74773788,New York,Chelsea
-73.96976471,40.79492188,New York,Upper West Side
-73.98908997,40.76311874,New York,Clinton
-73.9955368,40.72338867,New York,Nolita
-74.0011673,40.72140884,New York,Soho
-73.98137665,40.72084045,New York,East Village
-73.95449066,40.78117371,New York,Upper East Side
-73.97852325,40.7568512,New York,Midtown Center
-73.97284698,40.76332855,New York,Midtown Center
-74.00239563,40.74512863,New York,Chelsea
-74.00161743,40.73545456,New York,West Village
-73.99808502,40.72371292,New York,Soho
-73.99975586,40.7435379,New York,Chelsea
-73.98207092,40.77013397,New York,Lincoln Square
-73.99595642,40.76409531,New York,Clinton
-73.87303162,40.77413177,Flushing,
-73.98766327,40.7385025,New York,Flatiron District
-73.99769592,40.75661087,New York,Hells Kitchen
-73.78914642,40.6465683,Jamaica,
-73.99126434,40.74945831,New York,Chelsea
-73.96628571,40.76317215,New York,Upper East Side
-74.15079498,41.20193481,"Haverstraw, Town of",
-74.00313568,40.73991776,New York,West Village
-73.95285034,40.7863884,New York,Upper East Side
-74.00110626,40.7291832,New York,Greenwich Village
-73.97001648,40.75710297,New York,Midtown Center
-73.98018646,40.73758316,New York,Gramercy Park
-73.88529968,40.77293396,Flushing,
-73.96356201,40.77463531,New York,Upper East Side
-73.97390747,40.75989151,New York,Midtown Center
-73.96194458,40.76127243,New York,Upper East Side
-74.00080872,40.73727036,New York,West Village
-73.97695923,40.77523041,New York,Lincoln Square
-73.78981781,40.64374161,Jamaica,
-73.96204376,40.76368713,New York,Upper East Side
-73.99541473,40.76932144,New York,Clinton
-73.99919891,40.72497177,New York,Soho
-73.97834015,40.76409149,New York,Clinton
-74.01364136,40.71375656,New York,Tribeca
-74.0039978,40.74189377,New York,Chelsea
-73.99564362,40.76454544,New York,Clinton
-73.9706955,40.76060486,New York,Midtown Center
-73.99210358,40.7493782,New York,Chelsea
-73.9803009,40.76571655,New York,Clinton
-73.95905304,40.7833786,New York,Upper East Side
-73.98966217,40.73910141,New York,Flatiron District
-73.99401093,40.75128555,New York,Chelsea
-73.97439575,40.75611115,New York,Midtown Center
-73.99206543,40.75608826,New York,Garment District
-73.95999146,40.77344894,New York,Upper East Side
-73.98977661,40.75685883,New York,Theater District-Times Square
-73.96775055,40.79951859,New York,Upper West Side
-73.99781799,40.7209816,New York,Soho
-73.94670868,40.7849617,New York,East Harlem
-73.97657776,40.78815079,New York,Upper West Side
-73.96827698,40.76789856,New York,Upper East Side
-73.97642517,40.76478577,New York,Midtown Center
-73.95983887,40.76699066,New York,Upper East Side
-73.78186798,40.64472961,Jamaica,
-74.00709534,40.74368668,New York,Chelsea
-74.00079346,40.75750351,New York,Hells Kitchen
-73.9478302,40.78294373,New York,Yorkville
-74.0022583,40.73455811,New York,West Village
-73.97442627,40.75693512,New York,Midtown Center
-73.99443817,40.71926498,New York,Lower East Side
-73.98659515,40.75124359,New York,Midtown South Central
-73.9708252,40.79855347,New York,Upper West Side
-74.00501251,40.73535538,New York,West Village
-73.96639252,40.76486588,New York,Upper East Side
-73.95800781,40.77941132,New York,Upper East Side
-73.87297058,40.7741127,Flushing,
-73.97766876,40.74240112,New York,Kips Bay
-74.00744629,40.72718811,New York,Soho
-73.98069763,40.78315353,New York,Upper West Side
-73.9802475,40.74303055,New York,Kips Bay
-73.97750854,40.76446533,New York,Clinton
-73.98845673,40.75404358,New York,Garment District
-74.00805664,40.72269058,New York,Tribeca
-73.9994278,40.74402618,New York,Chelsea
-73.96662903,40.76479721,New York,Upper East Side
-73.98375702,40.74692917,New York,Midtown South Central
-73.97572327,40.78808975,New York,Upper West Side
-73.95817566,40.77293777,New York,Upper East Side
-74.00676727,40.73085785,New York,West Village
-74.01624298,40.71050262,New York,Battery Park City
-73.95336914,40.76711655,New York,Upper East Side
-73.87099457,40.7736969,Flushing,East Elmhurst
-74.00547791,40.73958588,New York,West Village
-73.98667908,40.71819687,New York,Lower East Side
-73.78362274,40.64863586,Jamaica,
-73.89673615,40.76281357,Woodside,Jackson Heights
-73.95059967,40.77147293,New York,Yorkville
-73.96097565,40.76105499,New York,Upper East Side
-73.86277008,40.76882172,Flushing,
-73.97240448,40.7938652,New York,Upper West Side
-73.98777771,40.75557709,New York,Theater District-Times Square
-73.95537567,40.7794075,New York,Upper East Side
-73.93868256,40.79571152,New York,East Harlem
-73.99032593,40.74028015,New York,Flatiron District
-73.96517944,40.79110718,New York,Upper West Side
-73.97280121,40.74757385,New York,Murray Hill
-73.98812103,40.75542831,New York,Theater District-Times Square
-73.98313141,40.74436188,New York,Kips Bay
-73.99420166,40.76171875,New York,Clinton
-73.97255707,40.78604507,New York,Upper West Side
-73.98345947,40.7653656,New York,Clinton
-73.96220398,40.7950325,New York,Upper West Side
-73.96427917,40.76140976,New York,Upper East Side
-73.95079041,40.78437042,New York,Upper East Side
-73.97452545,40.76210022,New York,Midtown Center
-73.99213409,40.75400543,New York,Garment District
-74.00356293,40.73231506,New York,West Village
-73.98417664,40.69210052,Brooklyn,Downtown Brooklyn
-74.00994873,40.72069931,New York,Tribeca
-73.99536133,40.74951172,New York,Chelsea
-73.96412659,40.76382828,New York,Upper East Side
-73.98847198,40.75893021,New York,Theater District-Times Square
-73.94642639,40.77248383,New York,Yorkville
-73.9838562,40.76242828,New York,Theater District-Times Square
-73.95858765,40.77260971,New York,Upper East Side
-73.97974396,40.75629044,New York,Midtown Center
-74.00411987,40.73319244,New York,West Village
-73.98126984,40.73403168,New York,Gramercy Park
-73.97486115,40.79055023,New York,Upper West Side
-73.9916153,40.74956131,New York,Chelsea
-73.97741699,40.76364517,New York,Midtown Center
-73.95199585,40.78998566,New York,East Harlem
-73.78965759,40.64358521,Jamaica,
-73.98255157,40.7756958,New York,Lincoln Square
-73.98105621,40.75335693,New York,Midtown South Central
-74.00216675,40.73961258,New York,Chelsea
-73.96524048,40.75962448,New York,Turtle Bay
-73.97486877,40.75764465,New York,Midtown Center
-73.98788452,40.74385834,New York,Midtown South Central
-73.98703003,40.75533676,New York,Theater District-Times Square
-73.98981476,40.73543549,New York,Gramercy Park
-73.99510193,40.72785568,New York,Greenwich Village
-73.99979401,40.72712708,New York,Greenwich Village
-73.99182129,40.71848679,New York,Lower East Side
-73.9850769,40.76395035,New York,Clinton
-73.95901489,40.76412582,New York,Upper East Side
-73.99404144,40.75050354,New York,Chelsea
-74.00419617,40.71646881,New York,Chinatown
-73.99967957,40.71468353,New York,Chinatown
-73.98777008,40.74140549,New York,Midtown South Central
-73.99946594,40.73355865,New York,Greenwich Village
-73.96444702,40.76755905,New York,Upper East Side
-73.97528839,40.67436981,Brooklyn,Park Slope
-73.87097168,40.77376556,Flushing,East Elmhurst
-73.98188782,40.76277924,New York,Theater District-Times Square
-73.96379852,40.80292892,New York,Upper West Side
-74.00482941,40.73743057,New York,West Village
-73.97264099,40.67752838,Brooklyn,Prospect Heights
-73.98531342,40.75870132,New York,Theater District-Times Square
-73.98682404,40.76174927,New York,Clinton
-73.99353027,40.7471199,New York,Chelsea
-73.98430634,40.75660706,New York,Theater District-Times Square
-73.99189758,40.72928619,New York,Noho
-73.97610474,40.78107071,New York,Upper West Side
-74.00647736,40.7065506,New York,Financial District
-73.97926331,40.77677155,New York,Lincoln Square
-73.99028778,40.7418251,New York,Flatiron District
-73.96475983,40.76736832,New York,Upper East Side
-73.9963913,40.72217941,New York,Nolita
-73.99236298,40.75811768,New York,Garment District
-73.98825073,40.76942825,New York,Clinton
-73.96220398,40.76758575,New York,Upper East Side
-74.00366974,40.72368622,New York,Soho
-73.97760773,40.78693771,New York,Upper West Side
-74.00556946,40.74044037,New York,West Village
-73.97915649,40.74015045,New York,Kips Bay
-73.96781921,40.80311966,New York,Upper West Side
-73.95800781,40.78190613,New York,Upper East Side
-73.95394135,40.77490997,New York,Yorkville
-74.01605988,40.70497131,New York,Financial District
-73.95989227,40.77110291,New York,Upper East Side
-74.00176239,40.71501541,New York,Chinatown
0,0,,
-73.96391296,40.7649765,New York,Upper East Side
-73.98963165,40.75062943,New York,Garment District
-73.98320007,40.77122116,New York,Lincoln Square
-73.99474335,40.75051117,New York,Chelsea
-73.98361206,40.74662781,New York,Midtown South Central
-73.99411011,40.75115204,New York,Chelsea
-73.9912262,40.7172699,New York,Chinatown
-73.86389923,40.76960754,Flushing,
-73.99044037,40.75633621,New York,Theater District-Times Square
0,0,,
-73.97416687,40.75196457,New York,Midtown Center
-73.96181488,40.8055954,New York,Morningside Heights
-73.96599579,40.76248932,New York,Upper East Side
-73.97792816,40.75252914,New York,Midtown Center
-73.97357941,40.75215912,New York,Midtown Center
-73.95493317,40.68864059,Brooklyn,Bedford-Stuyvesant
-74.00164795,40.73715591,New York,West Village
-73.99227905,40.72477722,New York,East Village
-73.97901154,40.76185608,New York,Clinton
-73.97914124,40.74442291,New York,Kips Bay
-73.95404816,40.77050018,New York,Upper East Side
-73.98225403,40.74568558,New York,Kips Bay
-74.00385284,40.74202728,New York,Chelsea
-74.00463104,40.73768234,New York,West Village
-73.9973526,40.76213837,New York,Clinton
-73.99340057,40.75627518,New York,Garment District
-73.98711395,40.72945786,New York,East Village
-73.98563385,40.75273132,New York,Midtown South Central
-73.99009705,40.71931839,New York,Lower East Side
-73.99807739,40.74046326,New York,Chelsea
-73.98705292,40.72943497,New York,East Village
-73.99463654,40.75059509,New York,Chelsea
-74.01459503,40.70965958,New York,Financial District
-73.98760223,40.73281097,New York,Greenwich Village
-74.00325775,40.74007797,New York,Chelsea
-73.98056793,40.77460098,New York,Lincoln Square
-73.99871063,40.71521378,New York,Chinatown
-74.00160217,40.73045349,New York,Greenwich Village
-73.98997498,40.73675156,New York,Flatiron District
-73.95482635,40.82067871,New York,Hamilton Heights
-73.99201965,40.75919724,New York,Clinton
-73.97589874,40.78928375,New York,Upper West Side
-73.98209381,40.74917984,New York,Midtown South Central
-73.96594238,40.76380539,New York,Upper East Side
-73.97794342,40.78643036,New York,Upper West Side
-73.98560333,40.74453354,New York,Midtown South Central
-73.97247314,40.7495575,New York,Murray Hill
-73.95235443,40.78151321,New York,Upper East Side
-73.97618103,40.7808876,New York,Upper West Side
-73.98690033,40.76676559,New York,Clinton
-73.99028778,40.71435547,New York,Chinatown
-74.00506592,40.71905518,New York,Tribeca
-73.97650909,40.78060913,New York,Upper West Side
-73.97885132,40.76676559,New York,Clinton
-73.98480988,40.75891495,New York,Theater District-Times Square
-73.95042419,40.8099556,New York,Harlem
-73.9913559,40.74547958,New York,Chelsea
-73.99320984,40.71912384,New York,Lower East Side
-73.95448303,40.76613617,New York,Upper East Side
-73.98061371,40.76295853,New York,Clinton
-73.95294189,40.78629303,New York,Upper East Side
-73.95443726,40.78085709,New York,Upper East Side
-73.98892212,40.73656845,New York,Gramercy Park
-73.98527527,40.735672,New York,Gramercy Park
-73.96686554,40.76162338,New York,Midtown Center
-73.96112061,40.7561264,New York,Sutton Place
-73.78192139,40.64474869,Jamaica,
-73.99429321,40.7322731,New York,Greenwich Village
-73.9905014,40.73724365,New York,Flatiron District
-73.99559021,40.74979019,New York,Chelsea
-74.01225281,40.70676041,New York,Financial District
-73.99001312,40.75664902,New York,Theater District-Times Square
-74.00009155,40.73491669,New York,West Village
-73.9896698,40.75642776,New York,Theater District-Times Square
-74.00640106,40.73302078,New York,West Village
-73.97913361,40.68296814,Brooklyn,Park Slope
-74.00176239,40.76195908,New York,Hells Kitchen
-73.99468231,40.71850967,New York,Lower East Side
-73.96850586,40.80173874,New York,Upper West Side
-73.98852539,40.7233429,New York,East Village
-74.00235748,40.71645737,New York,Chinatown
-73.95223999,40.76903152,New York,Upper East Side
-74.01376343,40.71290588,New York,Financial District
-73.96739197,40.75999832,New York,Turtle Bay
-73.96792603,40.76250839,New York,Upper East Side
-73.98576355,40.74713516,New York,Koreatown
-73.97360992,40.75219727,New York,Midtown Center
-73.98171997,40.7557373,New York,Midtown Center
-73.9894104,40.76293182,New York,Clinton
-73.78301239,40.64429855,Jamaica,
-73.96668243,40.7576828,New York,Turtle Bay
-73.96929932,40.75765228,New York,Turtle Bay
-73.9836731,40.74343109,New York,Kips Bay
-73.97819519,40.74544144,New York,Kips Bay
-73.96315765,40.77774811,New York,Upper East Side
-73.97351074,40.76382446,New York,Midtown Center
-73.98082733,40.73057175,New York,East Village
-73.98329163,40.75626373,New York,Theater District-Times Square
-73.97866821,40.74113083,New York,Kips Bay
-73.97932434,40.74417114,New York,Kips Bay
-73.99156189,40.76005173,New York,Clinton
-73.96767426,40.75591278,New York,Turtle Bay
-73.99147797,40.74959564,New York,Chelsea
-73.98832703,40.76011276,New York,Clinton
-73.8744278,40.77409744,Flushing,
-73.96922302,40.76054001,New York,Midtown Center
