dropoff_longitude,dropoff_latitude,DOCensus_Tract
-74.00421906,40.75108719,9900
-74.0009079,40.72317886,4900
-73.9829483,40.73491669,4800
-73.9585495,40.7756691,14000
-73.91490173,40.757061,15300
-73.96779633,40.75989532,11203
-74.00717163,40.75156021,9900
-73.98491669,40.76874542,14500
-73.98388672,40.74219894,6800
-73.97636414,40.76229477,10400
-73.97492981,40.76314545,11201
-73.9886322,40.74845505,7600
-73.99066925,40.72827148,3800
-73.98576355,40.74393463,5600
-73.9993515,40.73908615,8100
-73.98439789,40.76004028,12500
-73.98728943,40.66968536,13700
-73.98337555,40.66466522,15100
-73.97993469,40.78030396,16100
-73.98982239,40.77133179,14700
-73.96899414,40.76406479,11401
-73.97172546,40.75040817,8800
-74.01652527,40.71588516,31703
-73.97231293,40.74731827,7800
-74.01061249,40.71466064,2100
-73.97769165,40.76321411,10400
-73.94910431,40.81479263,21500
-73.95528412,40.71534348,51900
-73.99094391,40.73489761,6100
-73.96923828,40.75207901,9000
-73.95578003,40.7686615,12600
-74.0089798,40.70431519,700
-73.96444702,40.76548386,12000
-73.96159363,40.77392578,12800
-74.01264191,40.70645905,900
-73.97814178,40.7541008,9400
-73.97135925,40.7610817,11202
-74.00933838,40.72074127,3900
-73.94828796,40.77468872,13600
-74.00527954,40.71532059,3100
-73.97867584,40.75252151,8200
-73.98087311,40.74443436,7200
-73.97741699,40.76452255,13700
-73.96582031,40.79312134,18500
-73.99912262,40.73918152,8100
-73.97476196,40.67747879,15900
-73.97306824,40.75586319,9200
-73.94902039,40.71417999,50100
-73.98934937,40.73030472,4000
-74.01071167,40.71634674,2100
-73.97805786,40.7884407,17100
-73.90999603,40.78139877,10500
-73.78275299,40.64405441,71600
-73.97145081,40.75107574,8800
-73.9723053,40.78660965,17300
-73.95678711,40.74330139,100
-73.99341583,40.6989975,100
-73.96323395,40.75592041,8603
-73.986763,40.7625618,12700
-73.99482727,40.73424911,6100
-73.9909668,40.73929596,5200
-73.97917175,40.75559998,9400
-73.97709656,40.76398849,11201
-73.96152496,40.76029968,11000
-74.00991821,40.72148514,3900
-73.94873047,40.78463364,15601
-74.01111603,40.71549606,2100
-73.9811554,40.76324081,13100
-73.99810791,40.72116852,4500
-73.95799255,40.78303909,15002
-73.97675323,40.67723846,13100
-73.96004486,40.77544785,14000
-73.86135101,40.768116,33100
-73.9967804,40.74211884,8700
-74.00312042,40.73077393,6700
-73.98674774,40.75475693,11300
-73.99141693,40.74995041,10100
-73.99784088,40.75669861,9900
-73.98461914,40.72756958,3200
-73.98454285,40.76970673,14500
-74.00032806,40.72889328,6500
-74.00186157,40.73952103,8100
-73.95454407,40.77984238,14802
-73.99394989,40.73126221,5900
-73.98364258,40.77485275,15300
-73.97077179,40.78611755,17300
-73.94863129,40.72848892,57300
-74.00172424,40.74614334,9300
-73.94142914,40.8359642,24500
-73.96730804,40.76052856,10800
-73.98295593,40.76231384,13100
-73.96685028,40.69354248,19100
-73.97984314,40.75929642,10400
-73.99098969,40.7381897,5200
-73.99246216,40.74969101,10100
-73.99821472,40.75657654,9900
-73.99452209,40.71169662,800
-73.97663116,40.73630524,6200
-73.95057678,40.80987167,22200
-73.9497757,40.78444672,15601
-73.9828186,40.71486282,1200
-73.99242401,40.74286652,5800
-73.95468903,40.76948929,13200
-73.92454529,40.75842285,5900
-73.99942017,40.72034454,4500
-73.96994019,40.79690933,18700
-73.98959351,40.71934128,1800
-73.9390564,40.80215073,19600
-73.99782562,40.72413635,4300
-73.95429993,40.76599884,12400
-73.95768738,40.77359009,13400
-73.9603653,40.76382828,11800
-73.94519043,40.7115097,49500
-73.9492569,40.7984581,18600
-73.94698334,40.79004288,16600
-73.99136353,40.74988937,10100
-74.00143433,40.68445206,5100
-73.97212219,40.76535416,11401
-73.99852753,40.74007034,8100
-73.96691132,40.79180145,18100
-73.92791748,40.77669144,9100
-73.99131012,40.74977112,10100
-73.78986359,40.64696884,71600
-73.9883728,40.75006866,10900
-73.95515442,40.77005005,13400
-73.98950195,40.71789551,1800
-73.95607758,40.76773071,12600
-73.94654846,40.78053665,15200
-73.98028564,40.73778915,6400
-73.95378113,40.81306076,21303
-73.97956848,40.78970718,17500
-73.96505737,40.76804352,12000
-74.00376892,40.74765015,9300
-73.983078,40.77098465,14900
-73.98323822,40.77580261,15300
-73.97286224,40.79570007,18300
-73.86559296,40.77086258,33100
-73.94729614,40.7795639,15200
-74.0102005,40.7201004,3900
0,0,
-73.95848846,40.81034088,20300
-73.98084259,40.77444077,15300
-73.98291016,40.76416779,13100
-73.97567749,40.75875092,10200
-74.00449371,40.74190521,8300
-73.98577881,40.7440834,7400
-73.96618652,40.78954697,14300
-73.99495697,40.7451973,9100
-73.96115875,40.80202484,19701
-74.00624084,40.7150116,3300
-73.95659637,40.76638031,12400
-73.78318787,40.6438179,71600
-73.97832489,40.74908829,8000
-73.9996109,40.72063828,4500
-73.96711731,40.76595688,12000
-73.97496033,40.75298691,9200
-73.99375153,40.73534775,6100
-73.99517822,40.74398422,9100
-73.96618652,40.76478958,12000
-73.78282928,40.64406967,71600
-73.96952057,40.7611351,11203
-73.97973633,40.74648666,7200
-73.96411133,40.71896744,55500
-73.8915329,40.74665833,26500
-73.96772766,40.79275131,18100
-74.00739288,40.75165558,9900
-73.95642853,40.77974319,14801
-73.98439026,40.75468063,11300
-73.96567535,40.76563644,12000
-73.99201202,40.7491684,10100
-73.98414612,40.76815414,14500
-73.95713806,40.80994034,20701
-73.96894073,40.75753021,9800
-73.98459625,40.77441025,14900
-73.96247864,40.75891113,10601
-73.95256805,40.66376114,32900
-73.96251678,40.71948242,55500
-73.98953247,40.74406433,5800
-73.97205353,40.74582291,7800
-73.97853851,40.75862122,10400
-73.94210815,40.79103088,17000
-73.95223236,40.77703857,14601
-73.97909546,40.75263214,8200
-73.96471405,40.80195618,19500
-73.9849472,40.74827194,7600
-73.95140076,40.78359985,15801
-73.97686005,40.74779129,8000
-73.98605347,40.72652054,3200
-73.96021271,40.79821777,19300
-73.95780182,40.78188324,15002
-74.00184631,40.75577545,9900
-74.00418091,40.72775269,3700
-73.94728851,40.72802734,57300
-73.93257141,40.84593582,26100
-73.9896698,40.72029877,1800
-73.96803284,40.75857544,10800
-73.86208344,40.76865768,33100
-73.98518372,40.73811722,6800
-73.9800415,40.75764084,9600
-73.97748566,40.77399063,14300
-73.98851776,40.72662735,3800
-73.97094727,40.76451492,11401
-73.97077179,40.79428482,18300
-73.97009277,40.7891655,17700
-74.00802612,40.75021744,9900
-73.9565506,40.78414536,16001
-73.97766876,40.74244308,7000
-73.98473358,40.7745018,15100
-73.99571228,40.72818756,5501
-74.00550079,40.72579193,3700
-73.98751068,40.71998978,3001
-73.98822021,40.71869659,1800
-73.9876709,40.74495697,7600
-73.98255157,40.73943329,6400
-73.99461365,40.72782516,5502
-73.99420166,40.76152039,12900
-73.9823761,40.7427597,7200
-73.98934174,40.74081039,5600
-73.96800995,40.76503372,11402
-73.98280334,40.77711487,15500
-73.99223328,40.75359344,10900
-73.98433685,40.76287079,13100
-73.98545074,40.7522583,8400
-73.93283081,40.79545593,17800
-73.9413681,40.80096436,18200
-73.96572113,40.75450134,9800
-73.9524765,40.79999161,21600
-73.83222961,40.75226593,79702
-74.0057373,40.70630646,1502
-73.98699951,40.7543335,11300
-74.00041199,40.75816345,9900
-74.01727295,40.7109375,31704
-73.9679184,40.75595474,9800
-73.97171783,40.75086975,8800
-73.94703674,40.80088425,19000
-73.965271,40.76586914,12000
-73.99784851,40.74185944,8700
-73.92336273,40.79275513,24000
-73.98451996,40.75430679,11300
-73.79191589,40.64445114,71600
-73.98633575,40.73297501,4800
-73.98097229,40.72118378,2202
-73.97161102,40.79764175,18700
-73.98851776,40.73051834,4000
-74.03639984,40.63203812,4400
-74.00679016,40.71460342,2100
-73.94394684,40.75497818,2500
-74.00215912,40.7452507,8900
-74.00322723,40.71825409,3300
-73.9577713,40.71114731,52300
-73.98875427,40.74836349,7600
-73.95066071,40.8125267,21500
-73.95716095,40.76987839,12600
0,0,
-74.0067215,40.71899796,3300
-73.99629211,40.73814774,8100
-74.00042725,40.72885895,6500
-73.95613861,40.77796555,14000
-73.99166107,40.74397659,5800
-73.97674561,40.73923492,6200
-73.99125671,40.74890518,10100
-73.96048737,40.76151657,10602
-73.99087524,40.7345047,6100
-73.99404144,40.76161575,12900
-73.91747284,40.7662735,6502
-73.9758606,40.67091751,15700
-73.97779846,40.73049927,4400
-73.95790863,40.77016449,12600
-74.00791931,40.71564865,3300
-74.00572205,40.71159363,1501
-73.99304962,40.75616837,11500
-73.98718262,40.67254639,11900
-73.98318481,40.75038528,8400
-74.00302124,40.73313904,7300
-73.98293304,40.72706223,3200
-73.98121643,40.75907898,12500
-73.97412872,40.79399872,18300
-73.9671936,40.7606163,10800
-73.99012756,40.72168732,3601
-73.97757721,40.75397873,9400
-73.87567139,40.75945663,35100
-73.97402191,40.76420975,11201
-73.9805069,40.78488541,16700
-74.0041275,40.73888779,7700
-73.98383331,40.74355316,7200
-73.99179077,40.73260117,6100
-73.98264313,40.73539352,4800
-73.98418427,40.7403183,6800
-74.01596832,40.7158165,31703
-73.99458313,40.68527222,6700
-73.94935608,40.78118515,15400
-73.98733521,40.72527313,3800
-73.95133972,40.77091217,13200
-73.95631409,40.77571487,14000
-73.98088074,40.7858963,16700
-73.99211884,40.73546982,5200
-73.99589539,40.73698044,5400
-73.95423126,40.76380539,11600
-73.96738434,40.80031967,19100
-73.96030426,40.79824066,19300
-73.9730072,40.76420975,11202
0,0,
-74.01116943,40.71602249,2100
-73.97839355,40.77483368,15300
-74.00278473,40.73363113,7300
-73.9192276,40.7545929,15900
-73.98674011,40.6893425,3700
-74.01683044,40.70637131,31704
-73.95532227,40.77694702,13800
-73.9526825,40.77232361,13200
-73.97992706,40.75146866,8200
-73.85622406,40.72766113,71306
-73.86856079,40.72336197,67900
-74.01639557,40.77589035,18000
-73.96933746,40.76380539,11401
-73.99359894,40.72166061,4300
-73.98442841,40.74451828,7400
-74.0075531,40.70548248,700
-73.97857666,40.78777695,17100
-73.92469025,40.77015686,7100
-73.95420837,40.76529694,11600
-73.99160767,40.77031326,13500
-73.9745636,40.75291443,9200
-73.97681427,40.74770737,8000
-73.99241638,40.74958038,10100
-73.98285675,40.72266769,2601
-73.97582245,40.78923416,17500
-73.95475769,40.77745819,14601
-74.00437927,40.7423172,8300
-73.93373871,40.70484543,48500
-74.01384735,40.71685028,31703
-73.96379089,40.69205856,19300
-74.01450348,40.7179718,31703
-73.92053223,40.74523926,18300
-73.98548889,40.7474556,7600
-74.00411987,40.74264145,8300
-74.00234985,40.76059723,11700
-73.98899078,40.77149963,14700
-73.97589874,40.75030136,8000
-73.98334503,40.72363281,3200
-73.96897888,40.75379181,9000
-73.992836,40.74266815,5800
-73.96381378,40.77109528,12800
-73.99230957,40.72457504,3602
-73.9626236,40.76332855,11000
-73.96154785,40.76496887,11800
-73.96683502,40.76900864,12200
-73.9818573,40.75740814,9600
-73.93785858,40.80455017,19600
-73.99620819,40.72537231,5502
-73.92485809,40.7626152,6100
-73.95394897,40.76672363,12400
-73.96392059,40.75450516,8603
-73.9833374,40.73180389,4800
-73.97822571,40.74746704,8000
-73.86177826,40.76847076,33100
-73.97613525,40.76560211,11201
-73.99533081,40.73574829,6300
-73.96835327,40.75065231,8602
-74.00752258,40.74099731,7900
-73.97903442,40.7659874,13700
-74.00209045,40.73963547,8100
-73.94174194,40.81701279,23000
-73.98406219,40.76186371,13100
-73.98946381,40.73844147,5200
-73.99124146,40.75013733,10100
-73.98213959,40.77362442,14900
-73.98407745,40.74576569,7400
-73.96353149,40.70870209,54700
-73.98592377,40.74001312,6800
-73.95139313,40.72495651,56900
-74.00165558,40.72515869,4900
-73.99073029,40.68759918,4300
-73.97073364,40.79670715,18700
-73.98317719,40.73797226,6400
-73.98087311,40.76437378,13700
-73.98748016,40.76525497,13300
-73.98796844,40.74343109,5600
-73.97052002,40.83784866,13002
-73.99346161,40.72948074,5700
-74.00190735,40.72954178,6500
-73.98755646,40.76136017,12700
-73.78224945,40.64424133,71600
-73.98348236,40.73582458,6400
-74.01133728,40.71144867,1300
-74.00347137,40.73199844,6700
-73.98872375,40.73701859,5200
-73.99079895,40.73431396,6100
-73.98706818,40.75370026,11300
-73.97966766,40.66085052,17700
-73.92797089,40.76316452,5300
-73.92420959,40.70164108,42900
-74.00559998,40.72749329,3700
0,0,
-73.95539093,40.77692795,14000
-73.97843933,40.75267029,9400
-73.97389221,40.76433563,11201
-74.00185394,40.73950577,8100
-73.98548126,40.77056122,14500
-73.98822784,40.7562027,11300
-73.97271729,40.78649139,16900
-73.99601746,40.73286438,6300
-73.95293427,40.76648331,12400
-73.9868927,40.74769974,7600
-73.98516846,40.73883057,6800
-73.99447632,40.75060654,10100
-73.98561859,40.74718094,7600
-73.99125671,40.75470352,11300
-73.99494171,40.72496033,4300
-73.97770691,40.72367859,2602
-73.99060822,40.75533295,11300
-73.95858765,40.7731781,14000
-73.97160339,40.79508972,18300
-73.98479462,40.68922806,3700
-73.88541412,40.77314758,33100
-73.97088623,40.76659775,11401
-73.97086334,40.7666626,12200
-73.9995575,40.7221489,4900
-74.00231171,40.74000931,8100
-73.99192047,40.74945068,10100
-73.98779297,40.75521088,11300
-74.00666046,40.73637009,7500
-73.99603271,40.75892639,11700
-73.99046326,40.74736023,9500
-73.98117828,40.76403427,13700
-73.96658325,40.75380707,9800
-73.96057129,40.71686935,55300
-73.99156189,40.73168182,5900
-73.97966003,40.74937057,8000
-73.99940491,40.74573517,9300
-73.97915649,40.74420547,7000
-73.97652435,40.74919891,8000
-74.00304413,40.73148346,6700
-73.98988342,40.75688553,11300
-73.98735809,40.75080872,10900
-73.98099518,40.78437424,16700
-73.9760437,40.77863693,16100
-73.97782135,40.75389099,9400
-73.87288666,40.77438736,33100
-73.98483276,40.74105835,6800
-73.95246887,40.80834961,22200
-74.01125336,40.72848129,6900
-73.98653412,40.73549652,5000
-73.95844269,40.77819824,14000
-73.98665619,40.74546432,7400
-73.97811127,40.77893066,16100
-74.00390625,40.75172043,9900
-74.00019073,40.74290466,8700
-73.98776245,40.75174713,10900
-73.95704651,40.78607941,16001
-73.95978546,40.69203186,19300
-73.97834778,40.75777817,9600
-73.95706177,40.81853867,21900
-73.97094727,40.74919128,8800
-73.94695282,40.77983475,15200
-73.98834991,40.72013855,3001
-73.98264313,40.77153015,14900
-73.95137024,40.71287537,51300
-73.96759033,40.75334167,9000
-74.00248718,40.73025131,6700
-73.98972321,40.73548889,5000
-73.9561615,40.77199173,13400
-73.97770691,40.7634697,10400
-73.96144867,40.75722885,10601
-73.98606873,40.75978088,12500
-73.95487213,40.76957321,13400
-73.93995667,40.81314468,21200
-73.87056732,40.77391052,33100
-73.95432281,40.77828217,14601
-73.97718048,40.75039673,8000
-74.00318146,40.74400711,8900
-74.00512695,40.7409935,8300
0,0,
-73.97344208,40.75085831,8800
-73.97570038,40.74532318,7800
-74.00882721,40.71723557,3300
-73.91778564,40.74337387,25301
-73.98605347,40.73482513,4800
-73.97303009,40.76410294,11202
-73.97423553,40.73697662,6200
-73.97023773,40.74917984,8800
-73.96818542,40.7706871,12200
-73.99126434,40.71479797,1600
-73.97193909,40.78465652,16900
-73.98592377,40.7327652,4800
-73.99363708,40.72732544,5502
-73.92555237,40.74725342,17900
-74.00771332,40.74084091,7900
-73.98190308,40.75770187,9600
-73.97866821,40.78258896,16500
-74.00613403,40.73984146,7900
-74.00253296,40.72758865,3700
-73.96625519,40.76200104,11000
-73.98880005,40.73142624,4200
-73.9757843,40.75058746,8000
-73.99523926,40.74978638,10300
-74.01119995,40.70920181,1300
-73.98108673,40.75975037,12500
-73.98181152,40.77377701,15300
-73.97810364,40.76654053,14300
-74.00648499,40.73908234,7900
-73.92079926,40.74321747,18300
-73.96424103,40.71279144,55100
-73.97239685,40.7912941,17900
-73.96907043,40.76107407,11203
-73.99689484,40.74741364,9500
0,0,
-73.96344757,40.77519226,14200
-74.00814056,40.73918533,7900
-73.94642639,40.78974915,16600
-74.01366425,40.71495438,31703
-73.97915649,40.73599625,6400
-73.96066284,40.71934128,55500
-73.98860168,40.74588013,7600
-73.97422028,40.77856445,14300
-73.96624756,40.76305008,11402
-73.98739624,40.7459259,7600
-73.97247314,40.746521,7800
-73.97780609,40.7391243,6600
-73.98704529,40.76250458,12700
-73.95279694,40.70750046,52700
-73.98690033,40.72113037,3001
-73.95973206,40.77082062,12600
-73.99911499,40.67570877,6500
-73.98695374,40.75118256,10900
-73.98620605,40.73605728,5000
-73.96897125,40.79088974,17700
-73.99228668,40.73839569,5400
-73.98317719,40.76634598,13900
-73.9998703,40.76139069,11700
-73.97022247,40.7491188,8800
-73.98093414,40.7419548,6800
-73.98085022,40.77074051,14900
-73.98656464,40.74340057,5600
-74.00727844,40.70547104,700
-73.97511292,40.7444458,7000
-73.95565033,40.77677155,14000
-73.99628448,40.72937775,5501
-73.98143768,40.77363968,15300
-74.00245667,40.76036072,11700
-73.96259308,40.80466843,19701
-73.95101166,40.68542862,24300
-73.96208191,40.76368332,11000
-73.94434357,40.80736923,20000
-73.96183777,40.76412964,11800
-73.97075653,40.78593826,17300
-73.99338531,40.71923828,1800
-73.98377991,40.73795319,6400
-73.79408264,40.72513962,124700
-73.98576355,40.7526207,11300
-73.92700958,40.68754578,38500
-73.94373322,40.83762741,24500
-73.99133301,40.75032043,10100
-73.99179077,40.72683716,5502
-73.94853973,40.80410767,22000
-73.95030975,40.78377151,15400
-73.9544754,40.78811646,16002
0,0,
-73.97122955,40.75595474,10000
-73.98219299,40.73999786,6600
-73.95393372,40.70943832,52700
-74.00017548,40.72923279,6500
-74.0041275,40.73770523,7700
-73.98508453,40.76852798,13900
-74.00808716,40.73942947,7900
-73.98470306,40.75925446,12500
-73.98125458,40.74559402,7200
-73.99382019,40.74562073,9100
-73.9982605,40.72468948,4900
-73.99246979,40.73548889,6100
-73.97744751,40.75860977,10400
-73.98268127,40.72729111,3400
