dropoff_longitude,dropoff_latitude,DOcity,DOborough
-73.95320129,40.79853821,New York,Central Park
-73.95381165,40.80392838,New York,Harlem
-73.91728973,40.74286652,Sunnyside,Sunnyside
-73.98607635,40.77266312,New York,Lincoln Square
-73.96603394,40.71359253,Brooklyn,Williamsburg
-73.97627258,40.75191879,New York,Midtown Center
-73.98020172,40.73511124,New York,Gramercy Park
-73.99849701,40.74029541,New York,Chelsea
-73.95609283,40.78144073,New York,Upper East Side
-73.97666931,40.79016113,New York,Upper West Side
-73.96848297,40.76002884,New York,Midtown Center
-74.01386261,40.71311188,New York,Financial District
-73.94792938,40.80135345,New York,Harlem
-73.93924713,40.80501938,New York,East Harlem
-73.96923065,40.75183868,New York,Turtle Bay
-73.98816681,40.76719666,New York,Clinton
-73.98053741,40.77334595,New York,Lincoln Square
-73.9771347,40.786026,New York,Upper West Side
-73.97355652,40.78963852,New York,Upper West Side
-73.97745514,40.78779984,New York,Upper West Side
-73.98730469,40.73167038,New York,East Village
-73.97322845,40.76436234,New York,Midtown Center
-73.97563934,40.75973892,New York,Midtown Center
-73.97202301,40.7501564,New York,Turtle Bay
-73.93719482,40.82085037,New York,Harlem
-74.00617218,40.73978806,New York,West Village
-73.99424744,40.73450089,New York,Greenwich Village
-73.99383545,40.72105026,New York,Nolita
-73.9562912,40.78422165,New York,Upper East Side
-73.97772217,40.76057053,New York,Midtown Center
-73.98245239,40.76422882,New York,Clinton
-73.99333191,40.72216797,New York,Nolita
-73.97957611,40.733078,New York,Stuyvesant Town
-73.97528076,40.74142075,New York,Kips Bay
-73.98107147,40.77917862,New York,Upper West Side
-73.9913559,40.74740982,New York,Chelsea
-73.97486115,40.78946304,New York,Upper West Side
-73.96914673,40.75602722,New York,Turtle Bay
-74.02822876,40.73963165,Hoboken,
-73.96658325,40.76425171,New York,Upper East Side
-73.98034668,40.73428345,New York,Stuyvesant Town
0,0,,
-73.99985504,40.73071671,New York,Greenwich Village
-73.9924469,40.73049927,New York,Noho
-74.00186157,40.74208069,New York,Chelsea
-73.97307587,40.75729752,New York,Midtown Center
-73.9733963,40.74366379,New York,Kips Bay
-73.95864868,40.76559067,New York,Upper East Side
-73.98236084,40.76827621,New York,Clinton
-73.98071289,40.73458099,New York,Gramercy Park
-73.98472595,40.75917816,New York,Theater District-Times Square
-74.00730133,40.70532608,New York,Financial District
-73.95909882,40.77519608,New York,Upper East Side
-73.99209595,40.74926376,New York,Chelsea
-73.99974823,40.73090744,New York,Greenwich Village
-74.00491333,40.75154877,New York,Chelsea
-73.98823547,40.72341537,New York,East Village
-73.965271,40.80275345,New York,Upper West Side
-73.9967041,40.74438477,New York,Chelsea
-73.94554901,40.79198837,New York,East Harlem
-74.01525879,40.70827103,New York,Financial District
-73.97840881,40.75161362,New York,Midtown South Central
-73.95157623,40.78506851,New York,Upper East Side
-74.00169373,40.73537827,New York,West Village
-73.99377441,40.74192429,New York,Chelsea
-74.00514221,40.74330521,New York,Chelsea
-73.96016693,40.7637291,New York,Upper East Side
-73.9992981,40.7389679,New York,Chelsea
-73.86165619,40.76834869,Flushing,
-73.96331024,40.77405548,New York,Upper East Side
-73.99715424,40.72544479,New York,Soho
-73.92253876,40.74344635,Sunnyside,Sunnyside
0,0,,
-73.80129242,40.66943359,South Ozone Park,South Ozone Park
-73.98771667,40.74970627,New York,Koreatown
-73.98712158,40.75847244,New York,Theater District-Times Square
-73.97228241,40.75813675,New York,Midtown Center
-73.98085785,40.7716217,New York,Lincoln Square
-73.95508575,40.81976318,New York,Harlem
-73.98111725,40.76442337,New York,Clinton
-73.96176147,40.76807022,New York,Upper East Side
-73.9629364,40.76952362,New York,Upper East Side
-73.98664856,40.75048447,New York,Koreatown
-73.9785614,40.75830078,New York,Midtown Center
-73.99739075,40.73679733,New York,West Village
-74.00621796,40.71111298,New York,Financial District
-73.97891235,40.75274658,New York,Midtown Center
-73.9725647,40.78079224,New York,Upper West Side
-73.97544098,40.78809357,New York,Upper West Side
-73.96317291,40.63452148,Brooklyn,Flatbush-Ditmas Park
-73.98834229,40.76738739,New York,Clinton
-73.9563446,40.78400421,New York,Upper East Side
0,0,,
-73.94578552,40.78043365,New York,Yorkville
-73.9721756,40.76394653,New York,Upper East Side
-73.98492432,40.71184158,New York,Lower East Side
-73.98387909,40.73994064,New York,Kips Bay
-73.9887085,40.69306183,Brooklyn,Downtown Brooklyn
-73.95608521,40.78458786,New York,Upper East Side
-73.93419647,40.84370041,New York,Washington Heights South
-73.88401794,40.74344254,Elmhurst,Elmhurst
-73.9668045,40.7616806,New York,Upper East Side
-73.99612427,40.75328064,New York,Chelsea
-73.9592514,40.77180862,New York,Upper East Side
-74.00460815,40.74058914,New York,West Village
-73.94263458,40.72012711,Brooklyn,Greenpoint
-73.97544861,40.76171494,New York,Midtown Center
-73.97353363,40.75876236,New York,Midtown Center
-74.0121994,40.7076416,New York,Financial District
-73.9540863,40.76705551,New York,Upper East Side
-73.9868927,40.72118759,New York,Lower East Side
0,0,,
-73.95493317,40.76740646,New York,Upper East Side
-73.96501923,40.76172638,New York,Upper East Side
-73.99468994,40.75039291,New York,Chelsea
-73.96248627,40.75868607,New York,Sutton Place
-73.94467926,40.80320358,New York,Harlem
-74.00447083,40.74189377,New York,Chelsea
-73.99443054,40.75052643,New York,Chelsea
-73.96237183,40.77885818,New York,Upper East Side
-73.99732208,40.72618866,New York,Greenwich Village
-73.78395844,40.64353943,Jamaica,
-73.98755646,40.75588608,New York,Theater District-Times Square
-73.97794342,40.74228287,New York,Kips Bay
-73.97800446,40.75755692,New York,Midtown Center
-73.89778137,40.89024734,Bronx,Van Cortlandt Park
-73.92741394,40.74398041,Long Island City,Sunnyside
-73.95031738,40.78226852,New York,Yorkville
-73.95574188,40.77884293,New York,Upper East Side
-73.96120453,40.77452087,New York,Upper East Side
-73.99169159,40.73345947,New York,Greenwich Village
-73.99710083,40.74703217,New York,Chelsea
-73.99861145,40.73218155,New York,Greenwich Village
-73.78848267,40.64744186,Jamaica,
-74.02203369,40.75490952,Hoboken,
-74.00079346,40.7579422,New York,Hells Kitchen
-73.99406433,40.75990295,New York,Clinton
-73.97728729,40.74845123,New York,Murray Hill
-73.98295593,40.75007248,New York,Midtown South Central
-73.98377991,40.7461319,New York,Midtown South Central
-73.98849487,40.74362564,New York,Midtown South Central
-73.98921967,40.72661591,New York,East Village
-73.98931885,40.71886826,New York,Lower East Side
-73.9982605,40.71764374,New York,Little Italy
-74.01361847,40.71523285,New York,Battery Park City
-73.94415283,40.74495697,Long Island City,Sunnyside
-73.99720764,40.7431488,New York,Chelsea
-73.97902679,40.78726578,New York,Upper West Side
-73.98003387,40.73508835,New York,Gramercy Park
-73.99529266,40.73973465,New York,Chelsea
-73.97445679,40.66945267,Brooklyn,Park Slope
-73.9800415,40.77566147,New York,Lincoln Square
0,0,,
-73.97238159,40.75559235,New York,Midtown Center
-73.99021149,40.73480606,New York,Gramercy Park
0,0,,
-73.94869232,40.78264236,New York,Yorkville
-73.97464752,40.73364639,New York,Stuyvesant Town
-74.01348114,40.70878983,New York,Financial District
-73.95552063,40.78199768,New York,Upper East Side
-73.9982605,40.72284317,New York,Soho
-73.97857666,40.73705673,New York,Kips Bay
-73.99211121,40.74362946,New York,Midtown South Central
-74.00408173,40.73288345,New York,West Village
-73.97190094,40.75002289,New York,Turtle Bay
-73.99078369,40.75867081,New York,Clinton
-73.9617691,40.77949142,New York,Central Park
-73.98106384,40.71353149,New York,Lower East Side
-73.99136353,40.73733521,New York,Flatiron District
-74.00320435,40.74814606,New York,Chelsea
-73.94862366,40.78406906,New York,Yorkville
-74.00448608,40.70729065,New York,Financial District
0,0,,
-73.96112061,40.76327133,New York,Upper East Side
-74.00819397,40.71195602,New York,Tribeca
-73.97039032,40.75901413,New York,Midtown Center
-73.98471832,40.73665237,New York,Gramercy Park
-73.98896027,40.77833557,New York,Lincoln Square
-73.93540955,40.8420105,New York,Washington Heights South
-73.74134064,40.76337051,Little Neck,
-73.95002747,40.78015518,New York,Yorkville
-73.98519897,40.73252869,New York,Gramercy Park
-73.96843719,40.7626915,New York,Upper East Side
-73.95171356,40.78610992,New York,Upper East Side
-73.97835541,40.7507515,New York,Murray Hill
-73.99046326,40.77001953,New York,Clinton
-74.00004578,40.74309158,New York,Chelsea
-73.9899826,40.73440552,New York,Greenwich Village
-73.96518707,40.75954056,New York,Turtle Bay
-73.99770355,40.72420883,New York,Soho
-73.99452209,40.75070572,New York,Chelsea
-73.95946503,40.76843643,New York,Upper East Side
-73.95809937,40.77391815,New York,Upper East Side
-73.97811127,40.72951889,New York,East Village
-73.98513031,40.74791336,New York,Koreatown
-73.97460175,40.61069489,Brooklyn,Mapleton
-73.985466,40.76951981,New York,Lincoln Square
-73.96949768,40.75774384,New York,Midtown Center
-73.98301697,40.75756073,New York,Theater District-Times Square
-73.9900589,40.73289871,New York,Greenwich Village
-73.98047638,40.74836731,New York,Midtown South Central
-73.97669983,40.73931885,New York,Kips Bay
-73.9736557,40.79193497,New York,Upper West Side
-73.93089294,40.76694107,Astoria,Astoria
-73.78987122,40.64692307,Jamaica,
-73.95722198,40.71213913,Brooklyn,Williamsburg
-73.96232605,40.80505371,New York,Morningside Heights
-73.96746063,40.76948166,New York,Upper East Side
-73.98137665,40.74153137,New York,Kips Bay
-74.0001297,40.7263298,New York,Soho
-73.96578979,40.76523209,New York,Upper East Side
-73.77626038,40.64560699,Jamaica,
-73.98274231,40.75083542,New York,Midtown South Central
-73.95285034,40.76888275,New York,Upper East Side
-73.9934845,40.76747513,New York,Clinton
-73.9829483,40.73509598,New York,Gramercy Park
-73.93878937,40.71377182,Brooklyn,East Williamsburg
-74.00234985,40.71894455,New York,Tribeca
-73.96595001,40.75409317,New York,Turtle Bay
-73.98038483,40.76543045,New York,Clinton
-73.99151611,40.74884415,New York,Chelsea
-73.99108124,40.73967743,New York,Flatiron District
-73.96949768,40.74933243,New York,Turtle Bay
-73.95259857,40.80997086,New York,Morningside Heights
-73.97745514,40.76392365,New York,Midtown Center
0,0,,
-73.96257019,40.77048874,New York,Upper East Side
-73.9786911,40.7594223,New York,Midtown Center
-73.95957947,40.77684021,New York,Upper East Side
-73.9874115,40.7201004,New York,Lower East Side
-73.97522736,40.75256348,New York,Midtown Center
-73.95332336,40.72476196,Brooklyn,Greenpoint
-73.98275757,40.72303009,New York,East Village
-73.97496033,40.74438858,New York,Kips Bay
-73.8862915,40.76576996,East Elmhurst,Jackson Heights
-73.97006989,40.76223373,New York,Midtown Center
-73.97364807,40.74785233,New York,Murray Hill
-73.9730072,40.75888824,New York,Midtown Center
-73.9744873,40.77814102,New York,Upper West Side
-73.78733063,40.64638138,Jamaica,
-74.00422668,40.74048996,New York,Chelsea
-73.97882843,40.76234818,New York,Clinton
-73.96135712,40.7586174,New York,Sutton Place
-73.95098877,40.77909851,New York,Yorkville
-73.9930191,40.75791168,New York,Hells Kitchen
-73.99402618,40.72616577,New York,Noho
-73.99954224,40.7541008,New York,Chelsea
-73.96674347,40.80402374,New York,Upper West Side
-73.98985291,40.74871063,New York,Chelsea
-73.99197388,40.75428391,New York,Garment District
-73.94509888,40.80018997,New York,East Harlem
-73.81341553,40.71422195,Jamaica,Briarwood
-73.95787811,40.81150818,New York,Morningside Heights
-73.95695496,40.76527786,New York,Upper East Side
0,0,,
-73.97228241,40.75363541,New York,Turtle Bay
-73.97949219,40.73550034,New York,Gramercy Park
-73.95966339,40.77375412,New York,Upper East Side
-73.96931458,40.7685051,New York,Upper East Side
-74.00996399,40.72071838,New York,Tribeca
-73.99304199,40.72819138,New York,Noho
-73.97797394,40.75295639,New York,Midtown Center
0,0,,
-73.99649811,40.73785782,New York,Chelsea
-73.97909546,40.75613022,New York,Midtown Center
-74.01299286,40.70236969,New York,Financial District
-73.99019623,40.76181793,New York,Clinton
-73.97628784,40.76567841,New York,Clinton
-73.97518921,40.79238129,New York,Upper West Side
-73.94644165,40.77975845,New York,Yorkville
-73.99177551,40.76478195,New York,Clinton
-73.99006653,40.75636673,New York,Theater District-Times Square
-73.79879761,40.6450386,Jamaica,
-73.9933548,40.72186661,New York,Lower East Side
-73.9803772,40.76268387,New York,Clinton
-73.96805573,40.76021194,New York,Midtown Center
-73.98040009,40.74245071,New York,Kips Bay
-73.96128845,40.75891113,New York,Sutton Place
-73.97732544,40.77248383,New York,Central Park
-73.97907257,40.7733345,New York,Lincoln Square
-73.99157715,40.73516083,New York,Greenwich Village
-74.00579071,40.72545242,New York,Soho
-73.97332764,40.7482872,New York,Murray Hill
-73.96553802,40.67832184,Brooklyn,Prospect Heights
-73.98993683,40.73506165,New York,Gramercy Park
-73.97924042,40.75082779,New York,Midtown South Central
-74.00428009,40.74226379,New York,Chelsea
-73.98814392,40.75900269,New York,Theater District-Times Square
-73.94811249,40.83621597,New York,Washington Heights South
-73.99157715,40.75017166,New York,Chelsea
-73.9916687,40.7386055,New York,Flatiron District
-73.95774078,40.74277115,Long Island City,Hunters Point
-74.00592041,40.72410965,New York,Soho
-73.95283508,40.77679062,New York,Yorkville
-73.95996094,40.75839233,New York,Sutton Place
-73.97412109,40.75719833,New York,Midtown Center
-74.00075531,40.71517563,New York,Chinatown
-73.98596191,40.74407196,New York,Midtown South Central
-73.97290802,40.75111771,New York,Turtle Bay
-73.94463348,40.8379631,New York,Washington Heights South
-74.00898743,40.71580124,New York,Tribeca
-73.97692871,40.76105118,New York,Midtown Center
-73.95567322,40.78780365,New York,Upper East Side
-73.99330902,40.71529388,New York,Chinatown
-73.98052216,40.7217865,New York,East Village
-73.99175262,40.72231293,New York,Lower East Side
-73.97067261,40.76232529,New York,Midtown Center
-74.00546265,40.75105667,New York,Chelsea
-73.97453308,40.78661346,New York,Upper West Side
-74.00442505,40.74052429,New York,West Village
-73.97989655,40.76564026,New York,Clinton
-73.98677826,40.72548676,New York,East Village
-73.94702911,40.81402206,New York,Harlem
-73.78219604,40.64875031,Jamaica,
-73.91613007,40.75847244,Astoria,Astoria
-73.99609375,40.7325592,New York,Greenwich Village
-73.96089935,40.77231598,New York,Upper East Side
-73.98113251,40.77586365,New York,Lincoln Square
-73.95543671,40.764431,New York,Upper East Side
-73.97229004,40.75697327,New York,Midtown Center
-73.98384857,40.78196716,New York,Upper West Side
-73.98280334,40.66942596,Brooklyn,Park Slope
-73.98386383,40.74401855,New York,Midtown South Central
-73.98075867,40.76612091,New York,Clinton
-73.99627686,40.71637726,New York,Chinatown
-73.93907166,40.79928589,New York,East Harlem
-73.86171722,40.73266602,Rego Park,Rego Park
-73.98423004,40.77005005,New York,Lincoln Square
-73.97399139,40.75836182,New York,Midtown Center
-73.98753357,40.76848984,New York,Clinton
