STT,dropoff_longitude,dropoff_latitude,DOCensus_Tract
6093,-74.00546,40.72617,3700
6094,-74.00833,40.73678,7900
6095,-74.00307,40.70835,1501
6096,-73.97935,40.75221,8200
6097,-73.96914,40.7664,12200
6098,-73.98167,40.75802,9600
6099,-74.00317,40.72413,4700
6100,-73.97359,40.76364,11201
6101,-73.95301,40.77994,14602
6102,-74.01479,40.70944,1300
6103,-73.96737,40.76277,11402
6104,-73.87065,40.7739,33100
6105,-73.9932,40.7364,5200
6106,-73.97888,40.76236,13100
6107,-73.97338,40.75532,9200
6108,-73.98418,40.76722,13900
6109,-73.9412,40.80091,18200
6110,-73.99122,40.75039,10100
6111,-73.99156,40.74457,5800
6112,-73.97218,40.75422,9200
6113,-73.97456,40.75889,10200
6114,-73.97761,40.78289,16500
6115,-73.96323,40.76434,11800
6116,-74.0075,40.74098,7900
6117,-73.95222,40.78119,15400
6118,-73.98285,40.72285,3200
6119,-73.99562,40.73327,6300
6120,-73.99408,40.73291,6100
6121,-73.99854,40.72385,4900
6122,-73.99057,40.75209,10900
6123,-73.98504,40.75478,11300
6124,-73.97952,40.74551,7200
6125,-74.00235,40.72935,6700
6126,-74.00205,40.72631,4900
6127,-73.96092,40.77519,14200
6128,-73.98566,40.74117,5600
6129,-73.96774,40.75612,9800
6130,-73.96356,40.75763,10800
6131,-73.97935,40.75555,9400
6132,-74.01047,40.72034,3900
6133,-74.00434,40.72194,4700
6134,0,0,
6135,-73.95681,40.78428,16001
6136,-73.94552,40.59537,59402
6137,-73.94743,40.67509,31500
6138,-73.9787,40.75754,9600
6139,-73.99357,40.73434,6100
6140,-73.99997,40.73409,7100
6141,-73.98603,40.77566,15500
6142,-73.98011,40.76013,10400
6143,-73.97426,40.75782,10200
6144,-73.9523,40.71404,51300
6145,-73.78874,40.64476,71600
6146,-73.97125,40.75691,10000
6147,-73.99399,40.75026,10100
6148,-73.95556,40.77796,14801
6149,-73.96859,40.75474,9800
6150,-73.89792,40.74947,29300
6151,-73.98615,40.76744,13900
6152,-73.96642,40.75721,9800
6153,-73.99487,40.75948,12100
6154,-73.99082,40.75103,10100
6155,-73.99264,40.74196,5800
6156,-73.88825,40.88348,28100
6157,-73.99019,40.74656,9500
6158,-73.98623,40.7249,3200
6159,-73.95311,40.77997,14602
6160,-74.00465,40.70566,1502
6161,-73.95863,40.77259,12800
6162,-73.98259,40.77743,15900
6163,-73.94563,40.79324,17200
6164,-73.97831,40.7729,14300
6165,-73.99054,40.74435,5800
6166,-73.95987,40.76364,11800
6167,-73.98163,40.76828,14500
6168,-73.98884,40.74043,5600
6169,-73.96972,40.78482,16900
6170,-73.99739,40.71675,4100
6171,-73.9117,40.68361,37300
6172,-73.99586,40.76451,12900
6173,-73.97855,40.76005,10400
6174,-73.97328,40.74763,7800
6175,-73.99674,40.76101,12900
6176,-73.98234,40.77162,14900
6177,-73.90667,40.7647,14500
6178,-73.98076,40.77992,15900
6179,-73.97137,40.75451,9000
6180,-73.96859,40.76173,11203
6181,-73.97977,40.74608,7200
6182,-73.91481,40.87908,29302
6183,-73.96815,40.7873,17300
6184,-73.97025,40.76555,11401
6185,-74.00002,40.75741,9900
6186,-73.98252,40.77164,14900
6187,-73.98557,40.75243,8400
6188,-73.90439,40.77505,12100
6189,-73.9449,40.71743,49700
6190,-73.95795,40.78206,15002
6191,-74.0046,40.72854,6700
6192,0,0,
6193,-73.96566,40.79054,18100
6194,-74.00821,40.74478,9900
6195,-73.96849,40.7665,12200
6196,-73.98582,40.74413,7400
6197,-73.99292,40.73383,6100
6198,-73.98389,40.744,7400
6199,-73.99144,40.74978,10100
6200,-73.97984,40.74309,7000
6201,-73.9523,40.74242,700
6202,-73.87248,40.77445,33100
6203,-73.98816,40.72823,3800
6204,-73.9603,40.77036,12800
6205,-73.97574,40.74932,8000
6206,-73.9616,40.77004,12800
6207,-73.9716,40.78636,17300
6208,-73.9557,40.76405,11600
6209,-73.99595,40.72349,4300
6210,-73.98332,40.73852,6400
6211,-73.98691,40.76109,12500
6212,-73.96405,40.76777,12000
6213,-73.9903,40.74589,5800
6214,-74.00641,40.73963,7900
6215,-73.97196,40.76212,11202
6216,-73.98514,40.73621,5000
6217,-73.97222,40.74968,8800
6218,-73.97231,40.74997,8800
6219,-73.98721,40.69465,1100
6220,-74.00762,40.73417,7500
6221,-74.00682,40.72996,6700
6222,-73.9545,40.77807,14601
6223,-74.00415,40.73404,7300
6224,-73.99387,40.74994,10100
6225,-73.981,40.72801,3400
6226,-73.97823,40.74583,7200
6227,-73.97876,40.75878,10400
6228,-73.98696,40.75221,10900
6229,-74.01443,40.70986,1300
6230,-73.99567,40.73589,6300
6231,-73.97918,40.73108,4400
6232,-73.974,40.7629,11202
6233,-74.00534,40.74181,8300
6234,-73.97622,40.72777,2800
6235,-73.97173,40.74965,8800
6236,-73.97267,40.75925,10200
6237,-73.98845,40.7377,5200
6238,-73.96536,40.75517,9800
6239,-73.97577,40.75533,9400
6240,-73.97975,40.75353,9400
6241,-74.00544,40.72821,3700
6242,-74.00243,40.73999,8300
6243,-73.97356,40.75468,9200
6244,-73.95201,40.82295,22500
6245,-73.98766,40.77947,15900
6246,-74.01561,40.71173,31703
6247,-73.99905,40.72637,4900
6248,-73.97885,40.72169,2601
6249,-73.98825,40.7443,5800
6250,-74.00765,40.70495,700
6251,-73.98731,40.75054,10900
6252,-73.99246,40.74307,5800
6253,-73.98584,40.72225,3002
6254,-73.99097,40.7593,12100
6255,-73.99231,40.73553,5200
6256,-73.98688,40.73873,6800
6257,-73.92899,40.81245,5100
6258,-73.98316,40.77344,14900
6259,-73.98046,40.76495,13700
6260,-73.98206,40.77649,15300
6261,-73.99152,40.74971,10100
6262,-73.98201,40.76267,13100
6263,-73.9822,40.77338,14900
6264,-73.97973,40.7513,8200
6265,-73.97542,40.78943,17500
6266,-73.98408,40.76209,13100
6267,-73.97772,40.75194,8000
6268,-73.78953,40.64713,71600
6269,-74.00267,40.76064,11700
6270,-73.9796,40.77955,16100
6271,-73.97252,40.76491,11401
6272,-73.9619,40.7768,14200
6273,-73.98418,40.75817,11900
6274,-73.9318,40.77426,8700
6275,-73.96243,40.7561,10601
6276,-73.97396,40.76301,11201
6277,-73.99927,40.72045,4500
6278,-73.98262,40.77173,14900
6279,-73.97618,40.78599,16900
6280,-73.98564,40.72917,4000
6281,-73.95433,40.76387,11600
6282,-73.97141,40.75942,10000
6283,-73.98879,40.76931,13500
6284,-73.97549,40.71745,1002
6285,-74.01204,40.72026,3900
6286,-73.90111,40.75967,29700
6287,-73.98068,40.7381,6400
6288,-73.99128,40.59865,30000
6289,-73.98731,40.74963,7600
6290,-74.01315,40.71731,31703
6291,-73.96145,40.76682,11800
6292,-73.95603,40.7761,14000
6293,-74.00032,40.73474,7100
6294,-74.00532,40.74655,9900
6295,-73.97986,40.66355,16700
6296,-73.96135,40.77949,14200
6297,-73.94169,40.70826,49300
6298,-74.00754,40.75228,9900
6299,-73.9925,40.73017,5700
6300,-74.13066,40.96119,22200
6301,0,0,
6302,-73.96211,40.77917,14200
6303,0,0,
6304,-73.98735,40.77089,14700
6305,-73.99026,40.73179,4200
6306,-74.00183,40.74038,8100
6307,-73.9682,40.75996,11203
6308,-73.95253,40.78082,14802
6309,-74.00305,40.7235,4700
6310,-73.97355,40.74808,8800
6311,-73.98246,40.77069,14500
6312,-73.98094,40.76377,13700
6313,-73.90217,40.77275,12100
6314,-73.93927,40.84087,25100
6315,-73.97595,40.75399,9200
6316,-73.99489,40.75004,10100
6317,-73.98709,40.72941,4000
6318,-73.98447,40.76758,13900
6319,-74.00165,40.73942,8100
6320,-73.99291,40.74268,5800
6321,-73.87314,40.72016,66300
6322,-73.98009,40.7466,7200
6323,-73.9725,40.7467,7800
6324,-73.99668,40.72044,4100
6325,-74.00196,40.72809,6500
6326,-73.98779,40.76148,12700
6327,-73.99643,40.73645,6300
6328,-73.99209,40.76418,12700
6329,-73.96175,40.75993,11000
6330,-73.96196,40.77017,12800
6331,-73.99001,40.77236,15100
6332,-73.96934,40.79054,17700
6333,-73.97617,40.74867,8000
6334,-73.9694,40.69114,19500
6335,-73.96721,40.60854,42000
6336,-73.98145,40.75444,9600
6337,-73.95913,40.77839,14200
6338,-73.96914,40.76378,11402
6339,-73.98604,40.73449,4800
6340,-73.98775,40.73178,4000
6341,-73.99847,40.72249,4500
6342,-74.00265,40.7154,3100
6343,-73.99266,40.74323,9100
6344,-73.97917,40.7446,7200
6345,-73.97719,40.78485,16700
6346,-73.98107,40.78247,16300
6347,-73.98477,40.72889,4000
6348,-73.99128,40.74966,10100
6349,-73.96531,40.75832,10800
6350,-73.99239,40.73777,5400
6351,-73.98977,40.75243,10900
6352,-73.98426,40.75922,12500
6353,-73.97651,40.75999,10400
6354,0,0,
6355,-73.97498,40.75192,9200
6356,-73.93962,40.80864,20600
6357,-73.97898,40.76503,13700
6358,-73.94717,40.78932,16600
6359,-73.91623,40.76665,6502
6360,-73.99106,40.75019,10100
6361,-73.94845,40.77818,14602
6362,-73.96687,40.69316,19500
6363,-74.00942,40.72286,3900
6364,-74.18429,40.68943,980200
6365,-73.95735,40.71173,52300
6366,-73.95462,40.77788,14601
6367,-73.94671,40.82633,23100
6368,-73.98299,40.77676,15500
6369,-73.96768,40.80044,19100
6370,-73.98586,40.75333,11300
6371,-73.99431,40.72463,4300
6372,-73.97727,40.74678,7800
6373,-73.96988,40.7577,10000
6374,-73.98936,40.72686,3800
6375,-73.78359,40.64369,71600
6376,-73.98718,40.7191,1800
6377,-73.96079,40.71788,55500
6378,-73.99343,40.73631,5400
6379,-74.00183,40.72357,4700
6380,-73.99368,40.74587,9500
6381,-73.94655,40.77668,14402
6382,-73.93866,40.83377,24301
6383,-73.98054,40.75072,8200
6384,-73.97634,40.78811,17100
6385,-73.97195,40.79456,18300
6386,-73.94261,40.70388,49100
6387,-73.94925,40.78183,15400
6388,-73.97115,40.75966,10000
6389,-73.99799,40.67789,7700
6390,-73.98486,40.7684,13900
6391,-73.98028,40.75378,9400
6392,-73.96622,40.79327,18500
6393,-73.98082,40.74222,7200
6394,-73.97142,40.78708,17300
6395,-73.98166,40.74542,7200
6396,-73.99031,40.75638,11300
6397,-73.97341,40.74775,7800
6398,-73.95154,40.80439,21800
6399,-73.99334,40.74404,9100
6400,-73.97773,40.78692,17100
6401,-74.00401,40.74286,8300
6402,-73.95414,40.77298,13800
6403,-73.99085,40.75604,11500
6404,-73.9719,40.76218,11202
6405,-74.00125,40.72599,4900
6406,-73.97857,40.76692,14300
6407,-73.95791,40.77334,13400
6408,-73.97857,40.78342,16700
6409,-73.98837,40.7376,5200
6410,-73.98811,40.76889,13900
6411,-73.95525,40.76883,12600
6412,-74.00232,40.76057,11700
6413,-73.98959,40.72986,3800
6414,-73.92349,40.69519,41900
6415,-74.01026,40.71534,2100
6416,-73.98561,40.73544,4800
6417,-73.97226,40.7849,16900
6418,-73.98463,40.73859,6800
6419,-73.99172,40.72629,3602
6420,-73.983,40.72678,3200
6421,-73.96771,40.75618,9800
6422,-73.99598,40.7329,6300
6423,-73.97973,40.73982,6600
6424,-73.9912,40.7331,6100
6425,-73.99391,40.75673,11500
6426,-73.99517,40.7223,4300
6427,-73.95342,40.7674,12400
6428,-74.0003,40.72094,4500
6429,-73.95577,40.76609,12400
6430,-73.96135,40.76052,11000
6431,-73.9905,40.76812,13500
6432,-74.00835,40.74629,9900
6433,-73.98559,40.78042,15900
6434,-73.94553,40.83467,24100
6435,-74.00042,40.71996,4500
6436,-74.00097,40.7467,9300
6437,-73.9892,40.72648,3800
6438,-73.98394,40.73204,4800
6439,-74.00185,40.70937,1501
6440,-73.96852,40.76063,11203
6441,-73.98088,40.75609,9600
6442,-73.96993,40.76198,11203
6443,-73.98821,40.7394,5600
6444,-73.9823,40.74758,7400
6445,-73.98797,40.72821,3800
6446,-73.99603,40.72666,5501
6447,-73.98815,40.72876,3800
6448,-73.99555,40.69137,700
6449,-73.99998,40.74601,9300
6450,-73.97849,40.76269,13700
6451,-73.94915,40.75045,1900
6452,-74.00395,40.74781,9300
6453,-73.98761,40.74067,5600
6454,-73.98506,40.76111,12500
6455,-73.99138,40.73915,5400
6456,-73.97339,40.75957,10200
6457,-73.99232,40.75901,12100
6458,-73.97602,40.73254,4400
6459,-73.88318,40.72577,50700
6460,-74.00068,40.74746,9300
6461,-73.96309,40.77189,12800
6462,-73.976,40.74036,6200
6463,-73.96062,40.78077,15001
6464,-73.9954,40.72163,4300
6465,0,0,
6466,-74.00026,40.73051,6500
6467,-73.96207,40.77822,14200
6468,-73.97732,40.74968,8000
6469,-73.94102,40.79336,18000
6470,-73.96771,40.75969,10800
6471,-73.98941,40.77315,15100
6472,-73.99612,40.68422,6700
6473,-73.99378,40.75688,11500
6474,-73.98723,40.76105,12700
6475,-73.98368,40.74104,6800
6476,-73.96662,40.75658,9800
6477,-73.95075,40.82594,22900
6478,-73.97201,40.75549,9200
6479,-73.97498,40.756,9400
6480,-73.98185,40.75716,9600
6481,-73.92894,40.70459,42700
6482,-73.9634,40.76873,12000
6483,-73.98541,40.7678,13900
6484,-73.96758,40.80273,19500
6485,-73.8685,40.72477,69500
6486,-73.97527,40.74083,6200
6487,-73.98546,40.73854,6800
6488,-73.8878,40.87463,41100
6489,-73.99335,40.73104,5900
6490,-73.95829,40.76228,11600
6491,-73.99224,40.74891,10100
6492,-73.9597,40.77428,14000
6493,-73.95974,40.76937,12600
6494,-74.01605,40.71073,31704
6495,-73.98768,40.74482,5800
6496,-73.9781,40.75234,9200
6497,-73.95842,40.78073,15002
6498,-73.98976,40.75695,11300
6499,-73.97847,40.75233,8200
6500,-73.99486,40.75018,10100
6501,-73.98379,40.73795,6800
6502,-73.9603,40.76301,11800
6503,-74.00723,40.70582,700
6504,-73.98131,40.78686,16700
6505,-73.97506,40.76149,10400
6506,-73.98599,40.76758,13900
6507,-73.9769,40.74542,7800
6508,-73.93344,40.79513,17800
6509,-73.95243,40.77223,13200
6510,-73.97389,40.74914,8800
6511,-73.96538,40.76879,12000
6512,-73.99045,40.7462,9500
6513,-73.94358,40.77654,14402
6514,-73.96711,40.7615,11203
6515,-73.98285,40.76697,13900
6516,-73.99102,40.75005,10100
6517,-74.00022,40.72364,4900
6518,-73.99215,40.74942,10100
6519,-74.01328,40.7097,1300
6520,-74.00022,40.73061,6500
6521,-73.98116,40.74453,7200
6522,-74.00222,40.7611,11700
6523,-73.98052,40.73527,6400
6524,-73.95191,40.76947,13200
6525,-73.97998,40.74903,8200
6526,-73.95562,40.77951,14801
6527,0,0,
6528,-74.00334,40.71521,3100
6529,-73.98814,40.73843,5200
6530,-73.95215,40.71191,51300
6531,-73.98852,40.74586,7600
6532,-73.9945,40.74547,9100
6533,-73.98767,40.76969,14500
6534,-73.95238,40.77213,13200
6535,-73.97367,40.75243,9200
6536,0,0,
6537,-73.97606,40.74468,7000
6538,-73.97485,40.75252,9200
6539,-73.976,40.78474,16900
6540,-73.96411,40.77125,13000
6541,-74.00999,40.72592,3700
6542,-73.97613,40.75195,9200
6543,-73.96799,40.77035,12200
6544,-74.00928,40.70578,700
6545,-73.95316,40.77842,14601
6546,-73.95526,40.76886,12600
6547,-74.01134,40.71632,2100
6548,-73.9895,40.73825,5200
6549,-73.99639,40.72603,5501
6550,-73.97655,40.75176,9200
6551,-73.98241,40.72755,3200
6552,-73.95323,40.82018,22301
6553,-73.98861,40.77456,15100
6554,-73.98891,40.74751,7600
6555,-73.97451,40.76045,10200
6556,-74.04164,40.72879,7200
6557,-73.98709,40.72921,4000
6558,-73.94798,40.78455,15601
6559,-73.97557,40.74133,7000
6560,-74.00747,40.7351,7500
6561,-73.99119,40.73929,5200
6562,-73.96487,40.8017,19500
6563,0,0,
6564,-73.98739,40.73324,4200
6565,-73.99119,40.75552,11500
6566,-73.98502,40.73705,5000
6567,-73.98375,40.75888,12500
6568,-73.97525,40.78231,16500
6569,-73.96768,40.76891,12200
6570,-73.90829,40.88497,29500
6571,-73.99334,40.75754,11500
6572,-73.98554,40.73866,6800
6573,-73.99027,40.73927,5200
6574,-73.96085,40.77513,14000
6575,-73.90634,40.70425,54900
6576,-73.96975,40.75336,9000
6577,-74.00424,40.74287,8300
6578,-73.99024,40.74202,5800
6579,-73.95735,40.78267,15002
6580,-73.9947,40.72504,5502
6581,-73.97113,40.76365,11401
6582,-73.93997,40.80351,19600
6583,-74.00211,40.75593,9900
6584,-73.96066,40.78111,15001
6585,-73.99938,40.72655,4900
6586,-73.99045,40.72494,3602
6587,-74.0072,40.73471,7500
6588,-73.96262,40.77075,12800
6589,-73.94669,40.77217,13600
6590,-73.79714,40.66704,79200
6591,-73.87269,40.77448,33100
6592,-73.99479,40.74484,9100
6593,-73.98694,40.73653,5000
6594,-73.97977,40.75581,9600
6595,-73.98066,40.7815,16300
6596,-73.97118,40.75507,9000
6597,-74.00089,40.73914,8100
6598,-73.95417,40.76403,11600
6599,-73.95341,40.78826,16002
6600,-73.9549,40.76926,13200
6601,-73.96955,40.78952,17700
6602,-73.98208,40.77107,14900
6603,-73.98613,40.74498,7400
6604,-73.97668,40.75834,10200
6605,-73.97686,40.75174,8000
6606,-73.97737,40.74905,8000
6607,-73.97588,40.64775,50000
6608,-73.9814,40.78123,16300
6609,-73.98763,40.77516,15100
6610,-73.94643,40.81144,22400
6611,-73.9645,40.75586,8603
6612,-73.97415,40.76483,14300
6613,-73.94988,40.77228,13600
6614,-73.98313,40.78452,16300
6615,-73.97311,40.7585,10200
6616,-73.96326,40.77344,13000
6617,-73.95671,40.77068,13400
6618,-73.99462,40.75512,11100
6619,-73.98561,40.73088,4000
6620,-73.95045,40.70654,52700
6621,0,0,
6622,-73.93974,40.79009,17000
6623,0,0,
6624,-74.00659,40.74147,8300
6625,-73.97617,40.73526,6000
6626,-73.97773,40.72118,2000
6627,-73.94983,40.77212,13600
6628,-73.99034,40.76415,13300
6629,-73.99177,40.74977,10100
6630,-73.9516,40.81191,21500
6631,-73.95428,40.78404,15801
6632,-73.99216,40.77047,13500
6633,-73.93814,40.69873,38900
6634,-73.99167,40.73169,5900
6635,-73.97914,40.75616,9600
6636,-73.98555,40.73951,6800
6637,-73.78343,40.64383,71600
6638,-73.94845,40.77815,14602
6639,-74.00603,40.73456,7300
6640,-73.8617,40.76836,33100
6641,-73.95297,40.79095,16800
6642,-74.01206,40.67959,5300
6643,-73.97477,40.7558,9200
6644,-73.99498,40.73029,5900
6645,-73.98909,40.72153,3001
6646,-73.9791,40.76161,10400
6647,-73.902,40.85435,23502
6648,-73.99071,40.75106,10900
6649,-73.93108,40.86446,28700
6650,-73.97894,40.76235,13100
6651,-73.97849,40.75239,8200
6652,-73.97795,40.75202,8200
6653,-73.96068,40.77994,14200
6654,-73.98077,40.74208,6600
6655,-73.99229,40.74902,10100
6656,-73.95447,40.76722,12400
6657,-73.99138,40.75034,10100
6658,-73.96692,40.80393,19500
6659,-73.97808,40.71335,202
6660,-73.9914,40.75545,11500
6661,-73.98344,40.76254,13100
6662,-74.00417,40.75274,9900
6663,-73.99087,40.75601,11500
6664,-73.98878,40.74551,7600
6665,-73.94969,40.80731,22200
6666,-74.00424,40.74047,7700
6667,-73.99087,40.76102,12100
6668,-73.97835,40.75228,8200
6669,-73.97704,40.7848,16500
6670,-73.97525,40.75801,10200
6671,-73.98677,40.73923,6800
6672,-73.96382,40.80306,19900
6673,-73.95842,40.78145,15002
6674,-73.97921,40.77199,14900
6675,-73.98901,40.74438,5800
6676,-73.97828,40.75471,9400
6677,-73.98125,40.74882,8200
6678,-73.98278,40.76136,13100
6679,-73.99884,40.72827,6500
6680,-74.01028,40.7191,3900
6681,-73.95906,40.77477,14000
6682,-74.01493,40.7156,31703
6683,-73.98011,40.76041,13100
6684,-74.01104,40.63639,10400
6685,-73.98457,40.7476,7400
6686,-73.94975,40.78454,15601
6687,-73.99881,40.7413,8100
6688,-73.83378,40.66006,88400
6689,-73.95821,40.73337,56300
6690,-73.94622,40.72034,49900
6691,-73.97546,40.76526,11201
6692,-73.97974,40.78384,16700
6693,-73.99765,40.76524,12900
6694,-73.98424,40.7375,5000
6695,-73.94528,40.77407,14402
6696,-73.97119,40.7548,9000
6697,-73.92369,40.81925,6500
6698,-74.00454,40.75217,9900
6699,-73.99297,40.73166,5900
6700,-74.00515,40.72889,6700
6701,-74.03798,40.73963,19100
6702,-73.99701,40.7424,8700
6703,-73.95011,40.77578,14401
6704,-73.95332,40.78838,16002
6705,-73.96641,40.76463,11402
6706,-73.97248,40.79348,18300
6707,-73.9841,40.76739,13900
6708,-73.96616,40.79144,18100
6709,-73.98444,40.7756,15500
6710,-73.97465,40.76195,10200
6711,-73.92684,40.76508,7500
6712,-73.98825,40.76158,12700
6713,-73.98473,40.75514,11900
6714,-73.97729,40.77591,15700
6715,-73.99256,40.74024,5400
6716,-73.98314,40.76432,13700
6717,-73.98776,40.75419,11300
6718,-74.00758,40.74086,7900
6719,-73.984,40.7696,14500
6720,-73.92579,40.75608,5700
6721,-73.98919,40.76945,13500
6722,-73.97156,40.7544,9000
6723,-74.00529,40.72871,6700
6724,-73.95316,40.78587,16001
6725,-73.94457,40.71546,49700
6726,-73.98229,40.75564,9600
6727,-73.78977,40.64702,71600
6728,-74.00733,40.72965,6900
6729,-74.00086,40.73813,7700
6730,-73.97481,40.72155,2400
6731,-73.9829,40.76792,14500
6732,-73.73223,40.61282,411600
6733,-73.99804,40.678,6500
6734,-73.94919,40.77847,14602
6735,-73.97454,40.76212,10200
6736,-73.98175,40.76902,14500
6737,-73.98978,40.76405,13300
6738,0,0,
6739,-73.9773,40.74689,8000
6740,-74.00262,40.72371,4700
6741,-73.98055,40.74683,7200
6742,-73.97091,40.76152,11202
6743,-74.00396,40.72551,4900
6744,-73.98144,40.76809,14500
6745,-73.96164,40.76772,12600
6746,-73.98765,40.75007,10900
6747,-73.9776,40.75342,9200
6748,-73.98613,40.73293,4800
6749,0,0,
6750,-73.98494,40.76908,14500
6751,-74.00056,40.71956,4500
6752,-73.98906,40.72149,3001
6753,-73.98367,40.72579,3200
6754,-73.86536,40.7707,33100
6755,-73.97358,40.74998,8800
6756,-73.98347,40.74368,7200
6757,-73.99496,40.73671,5400
6758,-73.99466,40.76931,13500
6759,-73.98993,40.75667,11300
6760,-73.99075,40.75383,10900
6761,-73.93726,40.79592,18800
6762,-74.00265,40.72859,6500
6763,-73.98098,40.77747,15700
