STT,pickup_longitude,pickup_latitude,PUCensus_Tract
2837,-74.00416,40.74219,8300
2838,-73.97352,40.75126,8800
2839,-73.98601,40.75265,11300
2840,-73.97542,40.76009,10200
2841,-73.86272,40.769,33100
2842,-73.95758,40.77019,12600
2843,-73.98155,40.78287,16300
2844,-73.87376,40.77392,33100
2845,-73.97053,40.74988,8800
2846,-73.97826,40.78315,16500
2847,-74.00642,40.70389,700
2848,-74.00545,40.7411,8300
2849,-73.97548,40.75579,9400
2850,-73.95609,40.76742,12400
2851,-73.96003,40.77315,12800
2852,-73.97052,40.75638,10000
2853,-73.9954,40.7393,5400
2854,-73.98769,40.76546,13300
2855,-73.96031,40.76606,11800
2856,-73.96214,40.77913,14200
2857,-74.00902,40.70411,900
2858,-73.98955,40.72589,3800
2859,-73.98118,40.75041,8200
2860,-73.99786,40.72059,4500
2861,-73.98468,40.76937,14500
2862,-73.98209,40.77831,15900
2863,-73.98873,40.73708,5200
2864,-73.97074,40.76086,11203
2865,-73.871,40.77381,33100
2866,-73.98194,40.74605,7200
2867,-73.96165,40.71834,55500
2868,-73.97977,40.74627,7200
2869,-73.95198,40.82457,22900
2870,-73.98198,40.72824,3400
2871,-73.95441,40.78408,16001
2872,-73.97136,40.78616,17300
2873,-73.97176,40.76478,11401
2874,0,0,
2875,-73.9562,40.76745,12400
2876,0,0,
2877,-73.98936,40.72615,3800
2878,-73.98529,40.75812,11900
2879,-73.98233,40.77514,15300
2880,0,0,
2881,-73.98208,40.77743,15700
2882,-73.99634,40.72379,4300
2883,-73.98564,40.73438,4800
2884,-73.97145,40.76088,10200
2885,-74.00883,40.71993,3900
2886,-73.97078,40.75547,9800
2887,-73.98054,40.76563,13700
2888,-73.98759,40.72253,3001
2889,-73.99079,40.73411,6100
2890,-74.00059,40.72612,4900
2891,0,0,
2892,-73.98538,40.76782,13900
2893,-73.99825,40.74063,8100
2894,-74.00439,40.70747,1502
2895,-74.00459,40.74226,8300
2896,-73.99817,40.73557,7100
2897,-73.96344,40.76192,11000
2898,-73.97523,40.7458,7800
2899,-73.99243,40.74276,5800
2900,-73.97151,40.76025,10000
2901,-74.00002,40.74845,9700
2902,-73.9619,40.76372,11800
2903,-73.9979,40.75654,9900
2904,-73.97385,40.7514,8800
2905,-73.99095,40.75602,11500
2906,-73.98202,40.76772,14500
2907,-73.94499,40.77995,15200
2908,-73.95753,40.76559,11600
2909,-73.97758,40.764,13700
2910,-73.97683,40.74343,7000
2911,-73.97856,40.75408,9400
2912,-74.00912,40.70412,900
2913,-74.00698,40.71189,3100
2914,-73.99916,40.74462,8900
2915,-73.78213,40.64468,71600
2916,-74.01418,40.70777,1300
2917,-73.98332,40.76811,14500
2918,-73.99758,40.73685,7100
2919,-73.94602,40.77731,14402
2920,-73.95441,40.78569,16001
2921,0,0,
2922,-73.97455,40.76293,11201
2923,-74.00167,40.75559,9900
2924,-73.94937,40.78491,15601
2925,-73.98553,40.76703,13900
2926,-74.00406,40.74782,9300
2927,-73.97578,40.75189,9200
2928,-73.99463,40.75029,10100
2929,-73.97285,40.76478,14300
2930,-73.98009,40.75361,9400
2931,-73.9831,40.74164,6800
2932,-73.96606,40.79484,18500
2933,-73.98986,40.73411,6100
2934,-73.96005,40.76662,11800
2935,-73.98319,40.75043,8400
2936,-73.98188,40.76893,14500
2937,-73.98983,40.75635,11300
2938,-73.96756,40.7679,12200
2939,-73.97332,40.76448,14300
2940,-73.98842,40.74845,7600
2941,-73.98089,40.7471,7200
2942,-73.98714,40.73918,5600
2943,-73.98577,40.72704,3800
2944,-73.97821,40.75312,9400
2945,-73.95288,40.78314,15801
2946,-73.9741,40.76272,11202
2947,-73.96396,40.75729,10800
2948,-73.98831,40.74573,7600
2949,-73.95379,40.779,14602
2950,-74.00052,40.73742,7700
2951,-73.9925,40.72072,1800
2952,-73.99457,40.74443,9100
2953,-73.98366,40.75632,11900
2954,-73.98823,40.72024,3001
2955,-73.96746,40.76911,12200
2956,-73.98861,40.71807,1800
2957,-73.99216,40.75922,12100
2958,-74.00295,40.68465,5100
2959,-73.98478,40.74459,7400
2960,-73.87454,40.77411,33100
2961,-73.9808,40.76537,13700
2962,-73.9794,40.76089,10400
2963,-73.95062,40.77144,13200
2964,0,0,
2965,-73.98722,40.77627,15500
2966,-73.98645,40.75617,11900
2967,-73.99633,40.73734,5400
2968,-73.95915,40.77171,13400
2969,-73.99398,40.73282,6100
2970,-73.982,40.74629,7400
2971,-73.96518,40.75594,9800
2972,-73.98998,40.74652,7600
2973,-73.98576,40.74646,7400
2974,-73.99443,40.75056,10100
2975,-73.97464,40.76191,10200
2976,-73.98957,40.7368,5200
2977,-73.98026,40.78369,16700
2978,-73.97796,40.71971,2000
2979,-73.91902,40.74302,18300
2980,-74.00828,40.71677,3300
2981,-73.97821,40.74548,7000
2982,-73.99016,40.74019,5600
2983,-73.95372,40.77512,13800
2984,-73.99075,40.75581,11300
2985,-74.00153,40.73074,6500
2986,-73.9852,40.7539,11300
2987,-73.87091,40.77379,33100
2988,-74.00295,40.73075,6700
2989,-73.98847,40.73729,5000
2990,-73.96561,40.76191,11000
2991,-73.96578,40.7584,10800
2992,-73.97818,40.74181,7000
2993,-73.90001,40.74598,26100
2994,-73.95546,40.77948,14802
2995,-73.98617,40.76714,13900
2996,-74.0042,40.70749,1502
2997,-73.99725,40.71443,2900
2998,-74.0074,40.72614,3700
2999,-73.96649,40.76975,12200
3000,-73.99464,40.74042,8700
3001,-73.97697,40.75897,10400
3002,-73.9486,40.83577,24100
3003,-73.87284,40.77396,33100
3004,-73.96047,40.77224,12800
3005,-73.98887,40.72195,3001
3006,-73.9655,40.75915,10800
3007,-73.98322,40.7694,14500
3008,-74.00804,40.72345,3900
3009,-73.96202,40.80539,19701
3010,-73.95045,40.78643,15802
3011,-73.96278,40.75856,10800
3012,-73.98214,40.77328,14900
3013,-73.98252,40.76126,13100
3014,-74.00147,40.74686,9300
3015,-73.98855,40.749,10100
3016,-73.87456,40.77412,33100
3017,-73.98717,40.75513,11300
3018,-73.98857,40.72271,3001
3019,-73.98815,40.76161,12700
3020,-73.99567,40.72347,4300
3021,-73.99763,40.75576,11100
3022,-73.97558,40.78925,17500
3023,-73.99423,40.73139,5900
3024,-74.00213,40.75068,9900
3025,-73.95728,40.71843,55300
3026,-73.98552,40.75303,11300
3027,-73.97049,40.79656,18700
3028,-73.96582,40.75867,10800
3029,-73.97904,40.77733,15700
3030,-73.95834,40.7723,13400
3031,-73.98024,40.74281,7000
3032,-73.96047,40.76154,10602
3033,-73.98614,40.76245,13300
3034,-73.9717,40.7819,14300
3035,-73.98582,40.75287,11300
3036,-73.98056,40.74851,8200
3037,-73.97797,40.75057,8000
3038,-74.01435,40.70417,31900
3039,-74.00561,40.75078,9900
3040,-73.98696,40.69597,1300
3041,-73.97794,40.7487,8000
3042,-73.98177,40.77914,15900
3043,-73.97438,40.75158,9200
3044,-73.98656,40.72196,3001
3045,-73.9898,40.74139,5800
3046,-74.00868,40.70693,700
3047,-73.9866,40.7371,5000
3048,0,0,
3049,0,0,
3050,-74.00105,40.73677,7700
3051,-73.97174,40.74967,8800
3052,-73.95857,40.78146,15002
3053,-73.97519,40.75561,9400
3054,-73.98796,40.71865,1800
3055,-73.97837,40.76351,13700
3056,-73.87107,40.77382,33100
3057,-73.97497,40.75774,10200
3058,-73.98505,40.74806,7600
3059,-73.98644,40.74301,5600
3060,-73.98106,40.75991,12500
3061,-73.97526,40.78215,16500
3062,-73.98978,40.76241,12700
3063,-73.97432,40.75149,9200
3064,-73.97971,40.78637,17100
3065,-74.0011,40.75161,9700
3066,0,0,
3067,-74.00955,40.72987,6900
3068,-73.95015,40.77161,13600
3069,-73.97936,40.7816,16100
3070,-73.99976,40.74583,9300
3071,-73.96991,40.76572,11401
3072,-73.9692,40.7659,11401
3073,-73.98201,40.77546,15300
3074,-73.97249,40.76518,14300
3075,-73.98821,40.72317,3002
3076,-73.98224,40.7729,14900
3077,-73.98284,40.76192,13100
3078,-73.97683,40.78814,17100
3079,-73.96259,40.76055,11000
3080,-73.99783,40.71207,2700
3081,-73.97107,40.75553,10000
3082,-73.8639,40.77005,33100
3083,-73.96219,40.77067,12800
3084,-73.98332,40.757,11900
3085,-73.97533,40.76389,11201
3086,-73.99119,40.75033,10100
3087,-73.96817,40.7655,12200
3088,-73.98982,40.75458,11300
3089,-73.99595,40.76437,12900
3090,-73.99134,40.75023,10100
3091,-73.99294,40.7528,10900
3092,-73.94814,40.7739,13600
3093,-73.99625,40.74348,8700
3094,-73.87287,40.77408,33100
3095,-73.9823,40.77206,14900
3096,-73.97295,40.74772,8800
3097,-74.00101,40.71869,3100
3098,-73.97349,40.75276,9200
3099,-74.00681,40.73081,6900
3100,-73.94678,40.77325,13600
3101,-73.99659,40.73195,6300
3102,-73.97006,40.78936,17700
3103,-73.9869,40.75099,8400
3104,-73.89042,40.74684,26700
3105,-73.99211,40.75387,10900
3106,-73.98166,40.75597,9600
3107,-73.98235,40.76682,13700
3108,-73.95771,40.77616,14000
3109,-73.98995,40.72915,3800
3110,-73.90302,40.72615,51700
3111,-73.99089,40.73391,6100
3112,-73.98776,40.72858,3800
3113,-73.97551,40.78678,16900
3114,-74.00091,40.72579,4900
3115,-74.00747,40.72629,3700
3116,-73.87991,40.77032,33100
3117,-73.98229,40.75163,8400
3118,-73.95462,40.77412,13800
3119,-73.97024,40.76544,11401
3120,-73.97853,40.76678,14300
3121,-73.9733,40.75817,10200
3122,-73.98529,40.73586,4800
3123,-73.99327,40.73337,6100
3124,-73.78206,40.6447,71600
3125,-73.98663,40.75897,11900
3126,-73.98066,40.75608,9600
3127,-74.01608,40.71001,31704
3128,-73.9532,40.77609,13800
3129,-73.98539,40.77749,15500
3130,-73.95128,40.7743,13800
3131,-73.991,40.76575,13300
3132,-73.99113,40.75649,11500
3133,-74.00848,40.73498,7500
3134,-73.9851,40.7477,7600
3135,0,0,
3136,-73.96528,40.792,18100
3137,0,0,
3138,-73.98248,40.78229,16300
3139,-73.99898,40.7304,6500
3140,-73.98261,40.75418,8400
3141,-73.99121,40.71751,1800
3142,-73.96685,40.75342,9800
3143,-73.99356,40.72129,1800
3144,-73.9756,40.75209,9200
3145,-73.98199,40.77855,15900
3146,-73.98914,40.73684,5200
3147,-73.96828,40.75558,9800
3148,-73.99524,40.74983,10300
3149,-74.00129,40.7189,3100
3150,-73.98173,40.7287,3400
3151,-74.00132,40.73108,6500
3152,-73.9781,40.75125,8000
3153,-73.98884,40.73649,5000
3154,-73.98621,40.76721,13900
3155,-74.01098,40.70356,900
3156,-73.98569,40.74088,6800
3157,-74.00916,40.72971,6900
3158,-74.00541,40.73321,7300
3159,-73.96184,40.76754,11800
3160,-73.99436,40.75092,10100
3161,-73.97702,40.75216,9200
3162,-73.9792,40.78012,16100
3163,-73.99464,40.72622,5502
3164,-73.97729,40.7436,7000
3165,-73.98382,40.75995,12500
3166,-73.98398,40.72555,3200
3167,-73.97954,40.76701,13700
3168,-74.00408,40.73813,7700
3169,-73.79008,40.64679,71600
3170,-73.99872,40.7604,11700
3171,-74.00764,40.74087,7900
3172,-73.78212,40.64456,71600
3173,-73.97005,40.76531,11401
3174,-73.99334,40.74463,9100
3175,-74.00445,40.74237,8300
3176,-73.99452,40.74544,9100
3177,-73.98699,40.76063,12500
3178,-74.00731,40.70541,700
3179,-73.97675,40.72693,2800
3180,-73.86365,40.76977,33100
3181,-73.97994,40.78372,16700
3182,-73.98569,40.73516,4800
3183,-74.00152,40.73108,6700
3184,-73.96872,40.76611,12200
3185,-74.00506,40.74486,8900
3186,-73.86547,40.77112,33100
3187,-73.98456,40.73723,5000
3188,-73.96349,40.76609,12000
3189,-73.97773,40.76201,10400
3190,-73.98764,40.73835,5000
3191,-73.97187,40.75734,10000
3192,-73.98489,40.74218,6800
3193,-73.9835,40.75959,12500
3194,-73.95077,40.77497,13800
3195,-73.92021,40.773,9500
3196,-73.98117,40.76444,13700
3197,-73.99206,40.7488,10100
3198,-73.99408,40.75366,11100
3199,-73.95494,40.78423,16001
3200,-73.97622,40.74003,6200
3201,-74.00261,40.70875,1501
3202,-73.99307,40.75241,10900
3203,-73.9928,40.72822,5700
3204,-73.9948,40.72489,4300
3205,-73.86276,40.76948,33100
3206,-73.96626,40.75839,10800
3207,-73.99216,40.71886,1800
3208,-73.98462,40.74818,7400
3209,-73.99232,40.74372,9100
3210,-74.01399,40.70922,1300
3211,-73.94982,40.69383,25300
3212,-74.00308,40.72683,4900
3213,-73.97479,40.75028,8800
3214,-73.95366,40.76716,12400
3215,-73.78266,40.64453,71600
3216,-73.97401,40.75533,9200
3217,-73.98513,40.74233,5600
3218,-73.97304,40.74438,8601
3219,-73.99895,40.76091,11700
3220,-74.00888,40.70698,700
3221,-73.9824,40.74716,7400
3222,-74.00011,40.73958,8100
3223,-73.97438,40.75137,9200
3224,-73.95564,40.77689,14000
3225,-74.00688,40.7082,1502
3226,-73.97941,40.74999,8200
3227,-73.98298,40.73974,6800
3228,-73.98531,40.75768,11900
3229,-73.9782,40.78326,16500
3230,-73.98705,40.73946,5600
3231,-73.98149,40.77348,14900
3232,-73.9869,40.74676,7600
3233,-73.98889,40.74859,10100
3234,-73.96913,40.76114,11203
3235,-74.0109,40.70954,1300
3236,-73.98981,40.73899,5200
3237,-73.97794,40.74905,8000
3238,-73.96992,40.76016,10000
3239,-73.97887,40.76164,10400
3240,-73.96059,40.77286,12800
3241,-73.97168,40.76332,11202
3242,-73.97038,40.75201,9000
3243,-73.96556,40.75301,8603
3244,-73.99566,40.7391,8100
3245,-73.98558,40.76461,13300
3246,-73.9576,40.78209,15002
3247,-73.9477,40.77872,15200
3248,-73.97536,40.75274,9200
3249,-73.96596,40.76797,12000
3250,-73.95388,40.77528,13800
3251,-73.95872,40.7128,52300
3252,-73.98648,40.76218,12700
3253,-73.98215,40.76289,13100
3254,-73.99824,40.72312,4300
3255,-74.00013,40.73767,7100
3256,-73.97289,40.78051,16500
3257,-74.00381,40.7078,1501
3258,-74.00745,40.74116,7900
3259,-73.97633,40.76564,13700
3260,-73.99542,40.76494,12900
3261,-73.98905,40.76314,12700
3262,-74.0026,40.72113,4700
3263,-73.9715,40.74635,8601
3264,-73.952,40.78118,15400
3265,-73.9859,40.74333,5600
3266,-73.9817,40.76434,13700
3267,-73.99206,40.75376,10900
3268,-73.78452,40.6486,71600
3269,-74.00477,40.72335,4700
3270,-73.98886,40.71889,1800
3271,0,0,
3272,-73.9665,40.75312,8603
3273,-73.86554,40.7717,33100
3274,-73.96777,40.8028,19500
3275,-73.9726,40.75624,10000
3276,-73.94452,40.79497,17200
3277,-73.86378,40.76968,33100
3278,-73.96147,40.76868,12800
3279,-73.97213,40.75375,9000
3280,-73.98692,40.75537,11300
3281,-73.97617,40.74851,8000
3282,-73.97248,40.75885,10000
3283,-73.98103,40.76298,13100
3284,-73.97878,40.7852,16700
3285,-73.95945,40.77184,12800
3286,-74.00812,40.71449,2100
3287,-73.99158,40.73879,5200
3288,-73.99106,40.72813,4200
3289,-74.00216,40.72644,4900
3290,-73.97714,40.77271,14300
3291,-73.97164,40.76405,11401
3292,-73.93441,40.7692,8100
3293,-73.97325,40.75301,9200
3294,-73.98108,40.78153,16300
3295,-74.00612,40.7404,7900
3296,-74.00448,40.74203,8300
3297,-73.98513,40.7356,4800
3298,-73.96498,40.75954,10800
3299,-73.95429,40.78658,16001
3300,-74.00846,40.72013,3300
3301,-73.97593,40.76022,10200
3302,-73.80763,40.68708,19400
3303,-74.00815,40.74041,7900
3304,-73.96129,40.77755,14200
3305,-74.00922,40.72588,3700
3306,-73.96236,40.80004,19300
3307,-73.97853,40.72969,4400
3308,-73.95459,40.76664,12400
3309,-73.97121,40.76069,10000
3310,-73.87337,40.77393,33100
3311,-74.01582,40.71109,31704
3312,-73.97071,40.75501,9800
3313,-73.98881,40.76841,13900
3314,-73.99895,40.75444,10300
3315,-73.78563,40.64822,71600
3316,-73.98826,40.74882,7600
3317,-74.01563,40.71059,31704
3318,-73.9895,40.73028,4200
3319,-73.98708,40.76529,13300
3320,-73.98362,40.72155,2202
3321,-73.78222,40.64469,71600
3322,-73.98894,40.76208,12700
3323,-73.98674,40.74942,7600
3324,-73.97774,40.74986,8000
3325,-73.99064,40.72455,3602
3326,-73.99489,40.72591,5502
3327,-73.97114,40.76125,11202
3328,-73.95934,40.77743,14200
3329,-74.00888,40.71854,3900
3330,-74.01004,40.72137,3900
3331,-74.00673,40.71152,1501
3332,-73.98249,40.76846,14500
3333,-73.97942,40.7715,14900
3334,-74.0064,40.73961,7900
3335,-73.97305,40.74432,8601
3336,-74.00754,40.74298,8300
3337,-73.97918,40.76228,13100
3338,-74.00504,40.7441,8900
3339,-73.97844,40.75691,9600
3340,-74.00562,40.74116,8300
3341,-73.97077,40.76082,11203
3342,-73.98534,40.75878,12500
3343,-73.97025,40.75943,10000
3344,-74.00795,40.74263,9900
3345,-74.00851,40.74586,9900
3346,-73.98181,40.75924,12500
3347,-73.96201,40.77072,12800
3348,-73.94568,40.81774,22102
3349,-73.96693,40.79374,18500
3350,-73.97805,40.76285,10400
3351,-73.99271,40.74827,9500
3352,-73.98766,40.75476,11300
3353,-73.98991,40.76732,13500
3354,-73.98279,40.73497,4800
3355,-73.94394,40.78864,16400
3356,-73.97291,40.75317,9200
3357,-74.00388,40.72594,3700
3358,-73.98931,40.74797,10100
3359,-73.97898,40.75175,8200
3360,-73.96095,40.76514,11800
3361,-73.96541,40.75923,10800
3362,-73.987,40.76106,12700
3363,-73.95187,40.77314,13600
3364,-73.98933,40.76291,12700
3365,-73.97853,40.74118,6600
3366,-73.96567,40.76201,11000
3367,-73.98429,40.72914,4000
3368,-74.01169,40.7099,1300
3369,-73.96016,40.76226,11000
3370,-73.98061,40.73049,3400
3371,-73.9813,40.74721,7200
3372,-73.98524,40.72676,3200
3373,-73.96298,40.77505,14200
3374,-74.00793,40.75153,9900
3375,-73.99863,40.71972,4500
3376,-73.98541,40.75198,8400
3377,-73.98822,40.77494,15100
3378,-73.98132,40.78109,16300
3379,-73.98664,40.75539,11300
3380,-73.99277,40.75163,10100
3381,-74.00099,40.72028,4500
3382,-73.98031,40.72239,2601
3383,-73.99587,40.7265,5501
3384,-73.98947,40.75854,12100
3385,-73.99196,40.75017,10100
3386,-74.00467,40.742,8300
3387,-73.99409,40.74114,8700
3388,-73.97421,40.75729,10200
3389,-73.97937,40.75457,9400
3390,-73.9583,40.76858,12600
3391,-73.9773,40.7873,17100
3392,-73.98774,40.7196,1800
3393,-74.00677,40.72999,6700
3394,-73.99393,40.72108,4300
3395,-73.99147,40.73517,5200
3396,-73.99183,40.73506,6100
3397,-73.86514,40.77049,33100
3398,-73.95692,40.71439,51900
3399,-73.97546,40.7869,16900
3400,-73.78024,40.64552,71600
3401,-73.97431,40.76263,11201
3402,-73.98593,40.7415,5600
3403,-73.96342,40.75748,10601
3404,-73.98897,40.73095,4200
3405,-73.95591,40.76777,12400
3406,-73.97931,40.76215,13100
3407,-73.99725,40.71434,1600
3408,-73.99397,40.7327,5900
3409,-73.98218,40.7696,14500
3410,0,0,
3411,-73.96459,40.76042,10800
3412,-73.95462,40.77806,14801
3413,-73.98301,40.76794,14500
3414,-73.86544,40.77051,33100
3415,-73.98662,40.74021,5600
3416,-73.95952,40.76731,12600
3417,-73.86304,40.7688,33100
3418,-73.99479,40.74962,10100
3419,-73.9732,40.75997,10200
3420,-73.96717,40.79856,19100
3421,-73.97893,40.73621,6000
3422,-73.95871,40.81013,20300
3423,-73.98432,40.76181,13100
3424,-74.00639,40.73378,7500
3425,-73.97414,40.75985,10200
3426,-73.95672,40.76713,12600
3427,-73.97831,40.78309,16500
3428,-73.98612,40.75575,11900
3429,-74.00708,40.71324,2100
3430,-73.99571,40.75933,11700
3431,-73.97687,40.78506,16500
3432,-73.98439,40.76961,14500
3433,-74.00619,40.70921,1502
3434,-73.992,40.75938,12100
3435,-74.01672,40.70826,31704
3436,-73.95803,40.76924,12600
3437,-73.97852,40.77301,15300
3438,-73.97929,40.68492,3900
3439,-73.98709,40.74705,7600
3440,-73.97526,40.75599,9400
3441,-73.95915,40.78058,15001
3442,-74.00201,40.72807,6500
3443,-73.96799,40.7686,12200
3444,-73.95367,40.76718,12400
3445,-73.97042,40.76198,11203
3446,-73.97848,40.77804,15700
3447,0,0,
3448,-73.97837,40.76184,10400
3449,-73.95072,40.78584,15802
3450,-73.99294,40.75856,12100
3451,-73.97137,40.76061,10000
3452,-73.99327,40.76781,13500
3453,-73.95165,40.77005,13200
3454,-73.97602,40.76259,10400
3455,-73.97898,40.78525,16700
3456,0,0,
3457,-73.96843,40.76066,11203
3458,-73.98652,40.76633,13900
3459,-73.9827,40.73918,6400
3460,-73.98222,40.75208,8400
3461,-73.97545,40.75241,9200
3462,-73.94576,40.77352,13600
3463,-73.9847,40.76034,12500
3464,-73.96775,40.75714,9800
3465,-73.953,40.76792,12400
3466,-74.00379,40.72258,4700
3467,-73.9552,40.77994,14802
3468,-73.99046,40.73714,5200
3469,-73.98721,40.73305,4000
3470,-73.96569,40.77426,13000
3471,-73.98045,40.74292,7200
3472,0,0,
3473,-74.00518,40.7406,7700
3474,-73.98147,40.73276,4400
3475,-74.00344,40.74985,9900
3476,-73.9793,40.74424,7200
3477,-73.86384,40.7697,33100
3478,-73.98284,40.74214,6800
3479,-73.97539,40.75316,9200
3480,-73.99133,40.72752,3800
3481,-73.98695,40.76583,13300
3482,-74.00147,40.72135,4700
3483,-73.94005,40.84111,25100
3484,-73.97536,40.75128,9200
3485,-73.99652,40.75683,11500
3486,-73.99086,40.74215,5800
3487,-73.98602,40.74639,7400
3488,-73.96539,40.76928,12200
3489,-73.98337,40.74446,7400
3490,-74.0097,40.70511,700
3491,-73.98657,40.76224,12700
3492,-73.97727,40.78694,17100
3493,-73.98866,40.75029,10900
3494,-73.95518,40.77961,14802
3495,0,0,
3496,-73.97822,40.78302,16500
3497,-73.99968,40.75489,9900
3498,-73.8631,40.76879,33100
3499,-73.96841,40.76114,11203
3500,-74.00288,40.74957,9900
3501,-73.98026,40.76568,13700
3502,-73.9993,40.71946,4500
3503,-73.97927,40.75274,8200
3504,-74.00401,40.70782,1501
3505,-73.87295,40.77396,33100
3506,-73.95597,40.76402,11600
3507,-73.97844,40.75136,8200
3508,-73.95359,40.78206,14802
3509,-73.96765,40.7565,9800
3510,-73.97807,40.7416,6600
3511,-73.86559,40.77064,33100
